han,hex,dec
勿,52FF,21247
务,52A1,21153
悟,609F,24735
误,8BEF,35823
昔,6614,26132
熙,7199,29081
析,6790,26512
西,897F,35199
硒,7852,30802
矽,77FD,30717
晰,6670,26224
嘻,563B,22075
吸,5438,21560
锡,9521,38177
牺,727A,29306
稀,7A00,31232
息,606F,24687
希,5E0C,24076
悉,6089,24713
膝,819D,33181
夕,5915,22805
惜,60DC,24796
熄,7184,29060
烯,70EF,28911
溪,6EAA,28330
汐,6C50,27728
犀,7280,29312
檄,6A84,27268
袭,88AD,34989
席,5E2D,24109
习,4E60,20064
媳,5AB3,23219
喜,559C,21916
铣,94E3,38115
洗,6D17,27927
系,7CFB,31995
隙,9699,38553
戏,620F,25103
细,7EC6,32454
瞎,778E,30606
虾,867E,34430
匣,5323,21283
霞,971E,38686
辖,8F96,36758
暇,6687,26247
峡,5CE1,23777
侠,4FA0,20384
狭,72ED,29421
下,4E0B,19979
厦,53A6,21414
夏,590F,22799
吓,5413,21523
掀,6380,25472
锨,9528,38184
先,5148,20808
仙,4ED9,20185
鲜,9C9C,40092
纤,7EA4,32420
咸,54B8,21688
贤,8D24,36132
衔,8854,34900
舷,8237,33335
闲,95F2,38386
涎,6D8E,28046
弦,5F26,24358
嫌,5ACC,23244
显,663E,26174
险,9669,38505
现,73B0,29616
献,732E,29486
县,53BF,21439
腺,817A,33146
馅,9985,39301
羡,7FA1,32673
宪,5BAA,23466
陷,9677,38519
限,9650,38480
线,7EBF,32447
相,76F8,30456
厢,53A2,21410
镶,9576,38262
香,9999,39321
箱,7BB1,31665
襄,8944,35140
湘,6E58,28248
乡,4E61,20065
翔,7FD4,32724
祥,7965,31077
详,8BE6,35814
想,60F3,24819
响,54CD,21709
享,4EAB,20139
项,9879,39033
巷,5DF7,24055
橡,6A61,27233
像,50CF,20687
向,5411,21521
象,8C61,35937
萧,8427,33831
硝,785D,30813
霄,9704,38660
削,524A,21066
哮,54EE,21742
嚣,56A3,22179
销,9500,38144
消,6D88,28040
宵,5BB5,23477
淆,6DC6,28102
晓,6653,26195
小,5C0F,23567
孝,5B5D,23389
校,6821,26657
肖,8096,32918
啸,5578,21880
笑,7B11,31505
效,6548,25928
楔,6954,26964
些,4E9B,20123
歇,6B47,27463
蝎,874E,34638
鞋,978B,38795
协,534F,21327
挟,631F,25375
携,643A,25658
邪,90AA,37034
斜,659C,26012
胁,80C1,32961
谐,8C10,35856
写,5199,20889
械,68B0,26800
卸,5378,21368
蟹,87F9,34809
懈,61C8,25032
泄,6CC4,27844
泻,6CFB,27899
谢,8C22,35874
屑,5C51,23633
薪,85AA,34218
芯,82AF,33455
锌,950C,38156
欣,6B23,27427
辛,8F9B,36763
新,65B0,26032
忻,5FFB,24571
心,5FC3,24515
信,4FE1,20449
衅,8845,34885
星,661F,26143
腥,8165,33125
猩,7329,29481
惺,60FA,24826
兴,5174,20852
刑,5211,21009
型,578B,22411
形,5F62,24418
邢,90A2,37026
行,884C,34892
醒,9192,37266
幸,5E78,24184
杏,674F,26447
性,6027,24615
姓,59D3,22995
兄,5144,20804
凶,51F6,20982
胸,80F8,33016
匈,5308,21256
汹,6C79,27769
雄,96C4,38596
熊,718A,29066
休,4F11,20241
修,4FEE,20462
羞,7F9E,32670
朽,673D,26429
嗅,55C5,21957
锈,9508,38152
秀,79C0,31168
袖,8896,34966
绣,7EE3,32483
墟,589F,22687
戌,620C,25100
需,9700,38656
虚,865A,34394
嘘,5618,22040
须,987B,39035
徐,5F90,24464
许,8BB8,35768
蓄,84C4,33988
酗,9157,37207
叙,53D9,21465
旭,65ED,26093
序,5E8F,24207
畜,755C,30044
恤,6064,24676
絮,7D6E,32110
婿,5A7F,23167
绪,7EEA,32490
续,7EED,32493
轩,8F69,36713
喧,55A7,21927
宣,5BA3,23459
悬,60AC,24748
旋,65CB,26059
玄,7384,29572
选,9009,36873
癣,7663,30307
眩,7729,30505
绚,7EDA,32474
靴,9774,38772
薛,859B,34203
学,5B66,23398
穴,7A74,31348
雪,96EA,38634
血,8840,34880
勋,52CB,21195
熏,718F,29071
循,5FAA,24490
旬,65EC,26092
询,8BE2,35810
寻,5BFB,23547
驯,9A6F,39535
巡,5DE1,24033
殉,6B89,27529
汛,6C5B,27739
训,8BAD,35757
讯,8BAF,35759
逊,900A,36874
迅,8FC5,36805
压,538B,21387
押,62BC,25276
鸦,9E26,40486
鸭,9E2D,40493
呀,5440,21568
丫,4E2B,20011
芽,82BD,33469
牙,7259,29273
蚜,869C,34460
崖,5D16,23830
衙,8859,34905
涯,6DAF,28079
雅,96C5,38597
哑,54D1,21713
亚,4E9A,20122
讶,8BB6,35766
焉,7109,28937
咽,54BD,21693
阉,9609,38409
烟,70DF,28895
淹,6DF9,28153
盐,76D0,30416
严,4E25,20005
研,7814,30740
蜒,8712,34578
岩,5CA9,23721
延,5EF6,24310
言,8A00,35328
颜,989C,39068
阎,960E,38414
炎,708E,28814
沿,6CBF,27839
奄,5944,22852
掩,63A9,25513
眼,773C,30524
衍,884D,34893
演,6F14,28436
艳,8273,33395
堰,5830,22576
燕,71D5,29141
厌,538C,21388
砚,781A,30746
雁,96C1,38593
唁,5501,21761
彦,5F66,24422
焰,7130,28976
宴,5BB4,23476
谚,8C1A,35866
验,9A8C,39564
殃,6B83,27523
央,592E,22830
鸯,9E2F,40495
秧,79E7,31207
杨,6768,26472
扬,626C,25196
佯,4F6F,20335
疡,75A1,30113
羊,7F8A,32650
洋,6D0B,27915
阳,9633,38451
氧,6C27,27687
仰,4EF0,20208
痒,75D2,30162
养,517B,20859
样,6837,26679
漾,6F3E,28478
邀,9080,36992
腰,8170,33136
妖,5996,22934
瑶,7476,29814
摇,6447,25671
尧,5C27,23591
遥,9065,36965
窑,7A91,31377
谣,8C23,35875
姚,59DA,23002
咬,54AC,21676
舀,8200,33280
药,836F,33647
要,8981,35201
耀,8000,32768
椰,6930,26928
噎,564E,22094
耶,8036,32822
爷,7237,29239
野,91CE,37326
冶,51B6,20918
也,4E5F,20063
页,9875,39029
掖,6396,25494
业,4E1A,19994
叶,53F6,21494
曳,66F3,26355
腋,814B,33099
夜,591C,22812
液,6DB2,28082
一,4E00,19968
壹,58F9,22777
医,533B,21307
揖,63D6,25558
铱,94F1,38129
依,4F9D,20381
伊,4F0A,20234
衣,8863,34915
颐,9890,39056
夷,5937,22839
遗,9057,36951
移,79FB,31227
仪,4EEA,20202
胰,80F0,33008
疑,7591,30097
沂,6C82,27778
宜,5B9C,23452
姨,59E8,23016
彝,5F5D,24413
椅,6905,26885
蚁,8681,34433
倚,501A,20506
已,5DF2,24050
乙,4E59,20057
矣,77E3,30691
以,4EE5,20197
艺,827A,33402
抑,6291,25233
易,6613,26131
邑,9091,37009
屹,5C79,23673
亿,4EBF,20159
役,5F79,24441
臆,81C6,33222
逸,9038,36920
肄,8084,32900
疫,75AB,30123
亦,4EA6,20134
裔,88D4,35028
意,610F,24847
毅,6BC5,27589
忆,5FC6,24518
义,4E49,20041
益,76CA,30410
溢,6EA2,28322
诣,8BE3,35811
议,8BAE,35758
谊,8C0A,35850
译,8BD1,35793
异,5F02,24322
翼,7FFC,32764
翌,7FCC,32716
绎,7ECE,32462
茵,8335,33589
荫,836B,33643
因,56E0,22240
殷,6BB7,27575
音,97F3,38899
阴,9634,38452
姻,59FB,23035
吟,541F,21535
银,94F6,38134
淫,6DEB,28139
寅,5BC5,23493
饮,996E,39278
尹,5C39,23609
引,5F15,24341
隐,9690,38544
印,5370,21360
英,82F1,33521
樱,6A31,27185
婴,5A74,23156
鹰,9E70,40560
应,5E94,24212
缨,7F28,32552
莹,83B9,33721
萤,8424,33828
营,8425,33829
荧,8367,33639
蝇,8747,34631
迎,8FCE,36814
赢,8D62,36194
盈,76C8,30408
影,5F71,24433
颖,9896,39062
硬,786C,30828
映,6620,26144
哟,54DF,21727
拥,62E5,25317
佣,4F63,20323
臃,81C3,33219
痈,75C8,30152
庸,5EB8,24248
雍,96CD,38605
踊,8E0A,36362
蛹,86F9,34553
咏,548F,21647
泳,6CF3,27891
涌,6D8C,28044
永,6C38,27704
恿,607F,24703
勇,52C7,21191
用,7528,29992
幽,5E7D,24189
优,4F18,20248
悠,60A0,24736
忧,5FE7,24551
尤,5C24,23588
由,7531,30001
邮,90AE,37038
铀,94C0,38080
犹,72B9,29369
油,6CB9,27833
游,6E38,28216
酉,9149,37193
有,6709,26377
友,53CB,21451
右,53F3,21491
佑,4F51,20305
釉,91C9,37321
诱,8BF1,35825
又,53C8,21448
幼,5E7C,24188
迂,8FC2,36802
淤,6DE4,28132
于,4E8E,20110
盂,76C2,30402
榆,6986,27014
虞,865E,34398
愚,611A,24858
舆,8206,33286
余,4F59,20313
俞,4FDE,20446
逾,903E,36926
鱼,9C7C,40060
愉,6109,24841
渝,6E1D,28189
渔,6E14,28180
隅,9685,38533
予,4E88,20104
娱,5A31,23089
雨,96E8,38632
与,4E0E,19982
屿,5C7F,23679
禹,79B9,31161
宇,5B87,23431
语,8BED,35821
羽,7FBD,32701
玉,7389,29577
域,57DF,22495
芋,828B,33419
郁,90C1,37057
吁,5401,21505
遇,9047,36935
喻,55BB,21947
峪,5CEA,23786
御,5FA1,24481
愈,6108,24840
欲,6B32,27442
狱,72F1,29425
育,80B2,32946
誉,8A89,35465
浴,6D74,28020
寓,5BD3,23507
裕,88D5,35029
预,9884,39044
豫,8C6B,35947
驭,9A6D,39533
鸳,9E33,40499
渊,6E0A,28170
冤,51A4,20900
元,5143,20803
垣,57A3,22435
袁,8881,34945
原,539F,21407
援,63F4,25588
辕,8F95,36757
园,56ED,22253
员,5458,21592
圆,5706,22278
猿,733F,29503
源,6E90,28304
缘,7F18,32536
远,8FDC,36828
苑,82D1,33489
愿,613F,24895
怨,6028,24616
院,9662,38498
曰,66F0,26352
约,7EA6,32422
越,8D8A,36234
跃,8DC3,36291
钥,94A5,38053
岳,5CB3,23731
粤,7CA4,31908
月,6708,26376
悦,60A6,24742
阅,9605,38405
耘,8018,32792
云,4E91,20113
郧,90E7,37095
匀,5300,21248
陨,9668,38504
允,5141,20801
运,8FD0,36816
蕴,8574,34164
酝,915D,37213
晕,6655,26197
韵,97F5,38901
孕,5B55,23381
匝,531D,21277
砸,7838,30776
杂,6742,26434
栽,683D,26685
哉,54C9,21705
灾,707E,28798
宰,5BB0,23472
载,8F7D,36733
再,518D,20877
在,5728,22312
咱,54B1,21681
攒,6512,25874
暂,6682,26242
赞,8D5E,36190
赃,8D43,36163
脏,810F,33039
葬,846C,33900
遭,906D,36973
糟,7CDF,31967
凿,51FF,20991
藻,85FB,34299
枣,67A3,26531
早,65E9,26089
澡,6FA1,28577
蚤,86A4,34468
躁,8E81,36481
噪,566A,22122
造,9020,36896
皂,7682,30338
灶,7076,28790
燥,71E5,29157
责,8D23,36131
择,62E9,25321
则,5219,21017
泽,6CFD,27901
贼,8D3C,36156
怎,600E,24590
增,589E,22686
憎,618E,24974
曾,66FE,26366
赠,8D60,36192
扎,624E,25166
喳,55B3,21939
渣,6E23,28195
札,672D,26413
轧,8F67,36711
铡,94E1,38113
闸,95F8,38392
眨,7728,30504
栅,6805,26629
榨,69A8,27048
咋,548B,21643
乍,4E4D,20045
炸,70B8,28856
诈,8BC8,35784
摘,6458,25688
斋,658B,25995
宅,5B85,23429
窄,7A84,31364
债,503A,20538
寨,5BE8,23528
瞻,77BB,30651
毡,6BE1,27617
詹,8A79,35449
粘,7C98,31896
沾,6CBE,27838
盏,76CF,30415
斩,65A9,26025
辗,8F97,36759
崭,5D2D,23853
展,5C55,23637
蘸,8638,34360
栈,6808,26632
占,5360,21344
战,6218,25112
站,7AD9,31449
湛,6E5B,28251
绽,7EFD,32509
樟,6A1F,27167
章,7AE0,31456
彰,5F70,24432
漳,6F33,28467
张,5F20,24352
掌,638C,25484
涨,6DA8,28072
杖,6756,26454
丈,4E08,19976
帐,5E10,24080
账,8D26,36134
仗,4ED7,20183
胀,80C0,32960
瘴,7634,30260
障,969C,38556
招,62DB,25307
昭,662D,26157
找,627E,25214
沼,6CBC,27836
赵,8D75,36213
照,7167,29031
罩,7F69,32617
兆,5146,20806
肇,8087,32903
召,53EC,21484
遮,906E,36974
折,6298,25240
哲,54F2,21746
蛰,86F0,34544
辙,8F99,36761
者,8005,32773
锗,9517,38167
蔗,8517,34071
这,8FD9,36825
浙,6D59,27993
珍,73CD,29645
斟,659F,26015
真,771F,30495
甄,7504,29956
砧,7827,30759
臻,81FB,33275
贞,8D1E,36126
针,9488,38024
侦,4FA6,20390
枕,6795,26517
疹,75B9,30137
诊,8BCA,35786
震,9707,38663
振,632F,25391
镇,9547,38215
阵,9635,38453
蒸,84B8,33976
挣,6323,25379
睁,7741,30529
征,5F81,24449
狰,72F0,29424
争,4E89,20105
怔,6014,24596
整,6574,25972
拯,62EF,25327
正,6B63,27491
政,653F,25919
帧,5E27,24103
症,75C7,30151
郑,90D1,37073
证,8BC1,35777
芝,829D,33437
枝,679D,26525
支,652F,25903
吱,5431,21553
蜘,8718,34584
知,77E5,30693
肢,80A2,32930
脂,8102,33026
汁,6C41,27713
之,4E4B,20043
织,7EC7,32455
职,804C,32844
直,76F4,30452
植,690D,26893
殖,6B96,27542
执,6267,25191
值,503C,20540
侄,4F84,20356
址,5740,22336
指,6307,25351
止,6B62,27490
趾,8DBE,36286
只,53EA,21482
旨,65E8,26088
纸,7EB8,32440
志,5FD7,24535
挚,631A,25370
掷,63B7,25527
至,81F3,33267
致,81F4,33268
置,7F6E,32622
帜,5E1C,24092
峙,5CD9,23769
制,5236,21046
智,667A,26234
秩,79E9,31209
稚,7A1A,31258
质,8D28,36136
炙,7099,28825
痔,75D4,30164
滞,6EDE,28382
治,6CBB,27835
窒,7A92,31378
中,4E2D,20013
盅,76C5,30405
忠,5FE0,24544
钟,949F,38047
衷,8877,34935
终,7EC8,32456
种,79CD,31181
肿,80BF,32959
重,91CD,37325
仲,4EF2,20210
众,4F17,20247
舟,821F,33311
周,5468,21608
州,5DDE,24030
洲,6D32,27954
诌,8BCC,35788
粥,7CA5,31909
轴,8F74,36724
肘,8098,32920
帚,5E1A,24090
咒,5492,21650
皱,76B1,30385
宙,5B99,23449
昼,663C,26172
骤,9AA4,39588
珠,73E0,29664
株,682A,26666
蛛,86DB,34523
朱,6731,26417
猪,732A,29482
诸,8BF8,35832
诛,8BDB,35803
逐,9010,36880
竹,7AF9,31481
烛,70DB,28891
煮,716E,29038
拄,62C4,25284
瞩,77A9,30633
嘱,5631,22065
主,4E3B,20027
著,8457,33879
柱,67F1,26609
助,52A9,21161
蛀,86C0,34496
贮,8D2E,36142
铸,94F8,38136
筑,7B51,31569
住,4F4F,20303
注,6CE8,27880
祝,795D,31069
驻,9A7B,39547
抓,6293,25235
爪,722A,29226
拽,62FD,25341
专,4E13,19987
砖,7816,30742
转,8F6C,36716
撰,64B0,25776
赚,8D5A,36186
篆,7BC6,31686
桩,6869,26729
庄,5E84,24196
装,88C5,35013
妆,5986,22918
撞,649E,25758
壮,58EE,22766
状,72B6,29366
椎,690E,26894
锥,9525,38181
追,8FFD,36861
赘,8D58,36184
坠,5760,22368
缀,7F00,32512
谆,8C06,35846
准,51C6,20934
捉,6349,25417
拙,62D9,25305
卓,5353,21331
桌,684C,26700
琢,7422,29730
茁,8301,33537
酌,914C,37196
啄,5544,21828
着,7740,30528
灼,707C,28796
浊,6D4A,27978
兹,5179,20857
咨,54A8,21672
资,8D44,36164
姿,59FF,23039
滋,6ECB,28363
淄,6DC4,28100
孜,5B5C,23388
紫,7D2B,32043
仔,4ED4,20180
籽,7C7D,31869
滓,6ED3,28371
子,5B50,23376
自,81EA,33258
渍,6E0D,28173
字,5B57,23383
鬃,9B03,39683
棕,68D5,26837
踪,8E2A,36394
宗,5B97,23447
综,7EFC,32508
总,603B,24635
纵,7EB5,32437
邹,90B9,37049
走,8D70,36208
奏,594F,22863
揍,63CD,25549
租,79DF,31199
足,8DB3,36275
卒,5352,21330
族,65CF,26063
祖,7956,31062
诅,8BC5,35781
阻,963B,38459
组,7EC4,32452
钻,94BB,38075
纂,7E82,32386
嘴,5634,22068
醉,9189,37257
最,6700,26368
罪,7F6A,32618
尊,5C0A,23562
遵,9075,36981
昨,6628,26152
左,5DE6,24038
佐,4F50,20304
柞,67DE,26590
做,505A,20570
作,4F5C,20316
坐,5750,22352
座,5EA7,24231
亍,4E8D,20109
丌,4E0C,19980
兀,5140,20800
丐,4E10,19984
廿,5EFF,24319
卅,5345,21317
丕,4E15,19989
亘,4E98,20120
丞,4E1E,19998
鬲,9B32,39730
孬,5B6C,23404
噩,5669,22121
丨,4E28,20008
禺,79BA,31162
丿,4E3F,20031
匕,5315,21269
乇,4E47,20039
夭,592D,22829
爻,723B,29243
卮,536E,21358
氐,6C10,27664
囟,56DF,22239
胤,80E4,32996
馗,9997,39319
毓,6BD3,27603
睾,777E,30590
鼗,9F17,40727
丶,4E36,20022
亟,4E9F,20127
鼐,9F10,40720
乜,4E5C,20060
乩,4E69,20073
亓,4E93,20115
芈,8288,33416
孛,5B5B,23387
啬,556C,21868
嘏,560F,22031
仄,4EC4,20164
厍,538D,21389
厝,539D,21405
厣,53A3,21411
厥,53A5,21413
厮,53AE,21422
靥,9765,38757
赝,8D5D,36189
匚,531A,21274
叵,53F5,21493
匦,5326,21286
匮,532E,21294
匾,533E,21310
赜,8D5C,36188
卦,5366,21350
卣,5363,21347
刂,5202,20994
刈,5208,21000
刎,520E,21006
刭,522D,21037
刳,5233,21043
刿,523F,21055
剀,5240,21056
剌,524C,21068
剞,525E,21086
剡,5261,21089
剜,525C,21084
蒯,84AF,33967
剽,527D,21117
劂,5282,21122
劁,5281,21121
劐,5290,21136
劓,5293,21139
冂,5182,20866
罔,7F54,32596
亻,4EBB,20155
仃,4EC3,20163
仉,4EC9,20169
仂,4EC2,20162
仨,4EE8,20200
仡,4EE1,20193
仫,4EEB,20203
仞,4EDE,20190
伛,4F1B,20251
仳,4EF3,20211
伢,4F22,20258
佤,4F64,20324
仵,4EF5,20213
伥,4F25,20261
伧,4F27,20263
伉,4F09,20233
伫,4F2B,20267
佞,4F5E,20318
佧,4F67,20327
攸,6538,25912
佚,4F5A,20314
佝,4F5D,20317
佟,4F5F,20319
佗,4F57,20311
伲,4F32,20274
伽,4F3D,20285
佶,4F76,20342
佴,4F74,20340
侑,4F91,20369
侉,4F89,20361
侃,4F83,20355
侏,4F8F,20367
佾,4F7E,20350
佻,4F7B,20347
侪,4FAA,20394
佼,4F7C,20348
侬,4FAC,20396
侔,4F94,20372
俦,4FE6,20454
俨,4FE8,20456
俪,4FEA,20458
俅,4FC5,20421
俚,4FDA,20442
俣,4FE3,20451
俜,4FDC,20444
俑,4FD1,20433
俟,4FDF,20447
俸,4FF8,20472
倩,5029,20521
偌,504C,20556
俳,4FF3,20467
倬,502C,20524
倏,500F,20495
倮,502E,20526
倭,502D,20525
俾,4FFE,20478
倜,501C,20508
倌,500C,20492
倥,5025,20517
倨,5028,20520
偾,507E,20606
偃,5043,20547
偕,5055,20565
偈,5048,20552
偎,504E,20558
偬,506C,20588
偻,507B,20603
傥,50A5,20645
傧,50A7,20647
傩,50A9,20649
傺,50BA,20666
僖,50D6,20694
儆,5106,20742
僭,50ED,20717
僬,50EC,20716
僦,50E6,20710
僮,50EE,20718
儇,5107,20743
儋,510B,20747
仝,4EDD,20189
氽,6C3D,27709
佘,4F58,20312
佥,4F65,20325
俎,4FCE,20430
龠,9FA0,40864
汆,6C46,27718
籴,7C74,31860
兮,516E,20846
巽,5DFD,24061
黉,9EC9,40649
馘,9998,39320
冁,5181,20865
夔,5914,22804
勹,52F9,21241
匍,530D,21261
訇,8A07,35335
匐,5310,21264
凫,51EB,20971
夙,5919,22809
兕,5155,20821
亠,4EA0,20128
兖,5156,20822
亳,4EB3,20147
衮,886E,34926
袤,88A4,34980
亵,4EB5,20149
脔,8114,33044
裒,88D2,35026
禀,7980,31104
嬴,5B34,23348
蠃,8803,34819
羸,7FB8,32696
冫,51AB,20907
冱,51B1,20913
冽,51BD,20925
冼,51BC,20924
凇,51C7,20935
冖,5196,20886
冢,51A2,20898
冥,51A5,20901
讠,8BA0,35744
讦,8BA6,35750
讧,8BA7,35751
讪,8BAA,35754
讴,8BB4,35764
讵,8BB5,35765
讷,8BB7,35767
诂,8BC2,35778
诃,8BC3,35779
诋,8BCB,35787
诏,8BCF,35791
诎,8BCE,35790
诒,8BD2,35794
诓,8BD3,35795
诔,8BD4,35796
诖,8BD6,35798
诘,8BD8,35800
诙,8BD9,35801
诜,8BDC,35804
诟,8BDF,35807
诠,8BE0,35808
诤,8BE4,35812
诨,8BE8,35816
诩,8BE9,35817
诮,8BEE,35822
诰,8BF0,35824
诳,8BF3,35827
诶,8BF6,35830
诹,8BF9,35833
诼,8BFC,35836
诿,8BFF,35839
谀,8C00,35840
谂,8C02,35842
谄,8C04,35844
谇,8C07,35847
谌,8C0C,35852
谏,8C0F,35855
谑,8C11,35857
谒,8C12,35858
谔,8C14,35860
谕,8C15,35861
谖,8C16,35862
谙,8C19,35865
谛,8C1B,35867
谘,8C18,35864
谝,8C1D,35869
谟,8C1F,35871
谠,8C20,35872
谡,8C21,35873
谥,8C25,35877
谧,8C27,35879
谪,8C2A,35882
谫,8C2B,35883
谮,8C2E,35886
谯,8C2F,35887
谲,8C32,35890
谳,8C33,35891
谵,8C35,35893
谶,8C36,35894
卩,5369,21353
卺,537A,21370
阝,961D,38429
阢,9622,38434
阡,9621,38433
阱,9631,38449
阪,962A,38442
阽,963D,38461
阼,963C,38460
陂,9642,38466
陉,9649,38473
陔,9654,38484
陟,965F,38495
陧,9667,38503
陬,966C,38508
陲,9672,38514
陴,9674,38516
隈,9688,38536
隍,968D,38541
隗,9697,38551
隰,96B0,38576
邗,9097,37015
邛,909B,37019
邝,909D,37021
邙,9099,37017
邬,90AC,37036
邡,90A1,37025
邴,90B4,37044
邳,90B3,37043
邶,90B6,37046
邺,90BA,37050
邸,90B8,37048
邰,90B0,37040
郏,90CF,37071
郅,90C5,37061
邾,90BE,37054
郐,90D0,37072
郄,90C4,37060
郇,90C7,37063
郓,90D3,37075
郦,90E6,37094
郢,90E2,37090
郜,90DC,37084
郗,90D7,37079
郛,90DB,37083
郫,90EB,37099
郯,90EF,37103
郾,90FE,37118
鄄,9104,37124
鄢,9122,37154
鄞,911E,37150
鄣,9123,37155
鄱,9131,37169
鄯,912F,37167
鄹,9139,37177
酃,9143,37187
酆,9146,37190
刍,520D,21005
奂,5942,22850
劢,52A2,21154
劬,52AC,21164
劭,52AD,21165
劾,52BE,21182
哿,54FF,21759
勐,52D0,21200
勖,52D6,21206
勰,52F0,21232
叟,53DF,21471
燮,71EE,29166
矍,77CD,30669
廴,5EF4,24308
凵,51F5,20981
凼,51FC,20988
鬯,9B2F,39727
厶,53B6,21430
弁,5F01,24321
畚,755A,30042
巯,5DEF,24047
坌,574C,22348
垩,57A9,22441
垡,57A1,22433
塾,587E,22654
墼,58BC,22716
壅,58C5,22725
壑,58D1,22737
圩,5729,22313
圬,572C,22316
圪,572A,22314
圳,5733,22323
圹,5739,22329
圮,572E,22318
圯,572F,22319
坜,575C,22364
圻,573B,22331
坂,5742,22338
坩,5769,22377
垅,5785,22405
坫,576B,22379
垆,5786,22406
坼,577C,22396
坻,577B,22395
坨,5768,22376
坭,576D,22381
坶,5776,22390
坳,5773,22387
垭,57AD,22445
垤,57A4,22436
垌,578C,22412
垲,57B2,22450
埏,57CF,22479
垧,57A7,22439
垴,57B4,22452
垓,5793,22419
垠,57A0,22432
埕,57D5,22485
埘,57D8,22488
埚,57DA,22490
埙,57D9,22489
埒,57D2,22482
垸,57B8,22456
埴,57F4,22516
埯,57EF,22511
埸,57F8,22520
埤,57E4,22500
埝,57DD,22493
堋,580B,22539
堍,580D,22541
埽,57FD,22525
埭,57ED,22509
堀,5800,22528
堞,581E,22558
堙,5819,22553
塄,5844,22596
堠,5820,22560
塥,5865,22629
塬,586C,22636
墁,5881,22657
墉,5889,22665
墚,589A,22682
墀,5880,22656
馨,99A8,39336
鼙,9F19,40729
懿,61FF,25087
艹,8279,33401
艽,827D,33405
艿,827F,33407
芏,828F,33423
芊,828A,33418
芨,82A8,33448
芄,8284,33412
芎,828E,33422
芑,8291,33425
芗,8297,33431
芙,8299,33433
芫,82AB,33451
芸,82B8,33464
芾,82BE,33470
芰,82B0,33456
苈,82C8,33480
苊,82CA,33482
苣,82E3,33507
芘,8298,33432
芷,82B7,33463
芮,82AE,33454
苋,82CB,33483
苌,82CC,33484
苁,82C1,33473
芩,82A9,33449
芴,82B4,33460
芡,82A1,33441
芪,82AA,33450
芟,829F,33439
苄,82C4,33476
苎,82CE,33486
芤,82A4,33444
苡,82E1,33505
茉,8309,33545
苷,82F7,33527
苤,82E4,33508
茏,830F,33551
茇,8307,33543
苜,82DC,33500
苴,82F4,33524
苒,82D2,33490
苘,82D8,33496
茌,830C,33548
苻,82FB,33531
苓,82D3,33491
茑,8311,33553
茚,831A,33562
茆,8306,33542
茔,8314,33556
茕,8315,33557
苠,82E0,33504
苕,82D5,33493
茜,831C,33564
荑,8351,33617
荛,835B,33627
荜,835C,33628
茈,8308,33544
莒,8392,33682
茼,833C,33596
茴,8334,33588
茱,8331,33585
莛,839B,33691
荞,835E,33630
茯,832F,33583
荏,834F,33615
荇,8347,33607
荃,8343,33603
荟,835F,33631
荀,8340,33600
茗,8317,33559
荠,8360,33632
茭,832D,33581
茺,833A,33594
茳,8333,33587
荦,8366,33638
荥,8365,33637
荨,8368,33640
茛,831B,33563
荩,8369,33641
荬,836C,33644
荪,836A,33642
荭,836D,33645
荮,836E,33646
莰,83B0,33712
荸,8378,33656
莳,83B3,33715
莴,83B4,33716
莠,83A0,33696
莪,83AA,33706
莓,8393,33683
莜,839C,33692
莅,8385,33669
荼,837C,33660
莶,83B6,33718
莩,83A9,33705
荽,837D,33661
莸,83B8,33720
荻,837B,33659
莘,8398,33688
莞,839E,33694
莨,83A8,33704
莺,83BA,33722
莼,83BC,33724
菁,83C1,33729
萁,8401,33793
菥,83E5,33765
菘,83D8,33752
堇,5807,22535
萘,8418,33816
萋,840B,33803
菝,83DD,33757
菽,83FD,33789
菖,83D6,33750
萜,841C,33820
萸,8438,33848
萑,8411,33809
萆,8406,33798
菔,83D4,33748
菟,83DF,33759
萏,840F,33807
萃,8403,33795
菸,83F8,33784
菹,83F9,33785
菪,83EA,33770
菅,83C5,33733
菀,83C0,33728
萦,8426,33830
菰,83F0,33776
菡,83E1,33761
葜,845C,33884
葑,8451,33873
葚,845A,33882
葙,8459,33881
葳,8473,33907
蒇,8487,33927
蒈,8488,33928
葺,847A,33914
蒉,8489,33929
葸,8478,33912
萼,843C,33852
葆,8446,33862
葩,8469,33897
葶,8476,33910
蒌,848C,33932
蒎,848E,33934
萱,8431,33841
葭,846D,33901
蓁,84C1,33985
蓍,84CD,33997
蓐,84D0,34000
蓦,84E6,34022
蒽,84BD,33981
蓓,84D3,34003
蓊,84CA,33994
蒿,84BF,33983
蒺,84BA,33978
蓠,84E0,34016
蒡,84A1,33953
蒹,84B9,33977
蒴,84B4,33972
蒗,8497,33943
蓥,84E5,34021
蓣,84E3,34019
蔌,850C,34060
甍,750D,29965
蔸,8538,34104
蓰,84F0,34032
蔹,8539,34105
蔟,851F,34079
蔺,853A,34106
蕖,8556,34134
蔻,853B,34107
蓿,84FF,34047
蓼,84FC,34044
蕙,8559,34137
蕈,8548,34120
蕨,8568,34152
蕤,8564,34148
蕞,855E,34142
蕺,857A,34170
瞢,77A2,30626
蕃,8543,34115
蕲,8572,34162
蕻,857B,34171
薤,85A4,34212
薨,85A8,34216
薇,8587,34183
薏,858F,34191
蕹,8579,34169
薮,85AE,34222
薜,859C,34204
