han,hex,dec
柯,67EF,26607
棵,68F5,26869
磕,78D5,30933
顆,9846,38982
科,79D1,31185
殻,6BBB,27579
咳,54B3,21683
可,53EF,21487
渴,6E34,28212
克,514B,20811
刻,523B,21051
客,5BA2,23458
課,8AB2,35506
肯,80AF,32943
啃,5543,21827
墾,58BE,22718
懇,61C7,25031
坑,5751,22353
吭,542D,21549
空,7A7A,31354
恐,6050,24656
孔,5B54,23380
控,63A7,25511
摳,6473,25715
口,53E3,21475
扣,6263,25187
寇,5BC7,23495
枯,67AF,26543
哭,54ED,21741
窟,7A9F,31391
苦,82E6,33510
酷,9177,37239
庫,5EAB,24235
褲,8932,35122
誇,8A87,35463
垮,57AE,22446
挎,630E,25358
跨,8DE8,36328
胯,80EF,33007
塊,584A,22602
筷,7B77,31607
儈,5108,20744
快,5FEB,24555
寬,5BEC,23532
款,6B3E,27454
匡,5321,21281
筐,7B50,31568
狂,72C2,29378
框,6846,26694
礦,7926,31014
眶,7736,30518
曠,66E0,26336
况,51B5,20917
虧,8667,34407
盔,76D4,30420
巋,5DCB,24011
窺,7ABA,31418
葵,8475,33909
奎,594E,22862
魁,9B41,39745
傀,5080,20608
饋,994B,39243
愧,6127,24871
潰,6F70,28528
坤,5764,22372
昆,6606,26118
捆,6346,25414
困,56F0,22256
括,62EC,25324
擴,64F4,25844
廓,5ED3,24275
闊,95CA,38346
垃,5783,22403
拉,62C9,25289
喇,5587,21895
蠟,881F,34847
臘,81D8,33240
辣,8FA3,36771
啦,5566,21862
萊,840A,33802
來,4F86,20358
賴,8CF4,36084
藍,85CD,34253
婪,5A6A,23146
欄,6B04,27396
攔,6514,25876
籃,7C43,31811
闌,95CC,38348
蘭,862D,34349
瀾,703E,28734
讕,8B95,35733
攬,652C,25900
覽,89BD,35261
懶,61F6,25078
纜,7E9C,32412
爛,721B,29211
濫,6FEB,28651
琅,7405,29701
榔,6994,27028
狼,72FC,29436
廊,5ECA,24266
郎,90CE,37070
朗,6717,26391
浪,6D6A,28010
撈,6488,25736
勞,52DE,21214
牢,7262,29282
老,8001,32769
佬,4F6C,20332
姥,59E5,23013
酪,916A,37226
烙,70D9,28889
澇,6F87,28551
勒,52D2,21202
樂,6A02,27138
雷,96F7,38647
鐳,9433,37939
蕾,857E,34174
磊,78CA,30922
累,7D2F,32047
儡,5121,20769
壘,58D8,22744
擂,64C2,25794
肋,808B,32907
類,985E,39006
泪,6CEA,27882
棱,68F1,26865
楞,695E,26974
冷,51B7,20919
厘,5398,21400
梨,68A8,26792
犁,7281,29313
黎,9ECE,40654
籬,7C6C,31852
狸,72F8,29432
離,96E2,38626
灕,7055,28757
理,7406,29702
李,674E,26446
裏,88CF,35023
鯉,9BC9,39881
禮,79AE,31150
莉,8389,33673
荔,8354,33620
吏,540F,21519
栗,6817,26647
麗,9E97,40599
厲,53B2,21426
勵,52F5,21237
礫,792B,31019
歷,6B77,27511
利,5229,21033
傈,5088,20616
例,4F8B,20363
俐,4FD0,20432
痢,75E2,30178
立,7ACB,31435
粒,7C92,31890
瀝,701D,28701
隷,96B7,38583
力,529B,21147
璃,7483,29827
哩,54E9,21737
倆,5006,20486
聯,806F,32879
蓮,84EE,34030
連,9023,36899
鐮,942E,37934
廉,5EC9,24265
憐,6190,24976
漣,6F23,28451
簾,7C3E,31806
斂,6582,25986
臉,81C9,33225
鏈,93C8,37832
戀,6200,25088
煉,7149,29001
練,7DF4,32244
糧,7CE7,31975
凉,51C9,20937
梁,6881,26753
粱,7CB1,31921
良,826F,33391
兩,5169,20841
輛,8F1B,36635
量,91CF,37327
晾,667E,26238
亮,4EAE,20142
諒,8AD2,35538
撩,64A9,25769
聊,804A,32842
僚,50DA,20698
療,7642,30274
燎,71CE,29134
寥,5BE5,23525
遼,907C,36988
潦,6F66,28518
了,4E86,20102
撂,6482,25730
鐐,9410,37904
廖,5ED6,24278
料,6599,26009
列,5217,21015
裂,88C2,35010
烈,70C8,28872
劣,52A3,21155
獵,7375,29557
琳,7433,29747
林,6797,26519
磷,78F7,30967
霖,9716,38678
臨,81E8,33256
鄰,9130,37168
鱗,9C57,40023
淋,6DCB,28107
凛,51DB,20955
賃,8CC3,36035
吝,541D,21533
拎,62CE,25294
玲,73B2,29618
菱,83F1,33777
零,96F6,38646
齡,9F61,40801
鈴,9234,37428
伶,4F36,20278
羚,7F9A,32666
凌,51CC,20940
靈,9748,38728
陵,9675,38517
嶺,5DBA,23994
領,9818,38936
另,53E6,21478
令,4EE4,20196
溜,6E9C,28316
琉,7409,29705
榴,69B4,27060
硫,786B,30827
餾,993E,39230
留,7559,30041
劉,5289,21129
瘤,7624,30244
流,6D41,27969
柳,67F3,26611
六,516D,20845
龍,9F8D,40845
聾,807E,32894
嚨,56A8,22184
籠,7C60,31840
窿,7ABF,31423
隆,9686,38534
壟,58DF,22751
攏,650F,25871
隴,96B4,38580
樓,6A13,27155
婁,5A41,23105
摟,645F,25695
簍,7C0D,31757
漏,6F0F,28431
陋,964B,38475
蘆,8606,34310
盧,76E7,30439
顱,9871,39025
廬,5EEC,24300
爐,7210,29200
擄,64C4,25796
滷,6EF7,28407
虜,865C,34396
魯,9B6F,39791
麓,9E93,40595
碌,788C,30860
露,9732,38706
路,8DEF,36335
賂,8CC2,36034
鹿,9E7F,40575
潞,6F5E,28510
禄,7984,31108
録,9332,37682
陸,9678,38520
戮,622E,25134
驢,9A62,39522
吕,5415,21525
鋁,92C1,37569
侣,4FA3,20387
旅,65C5,26053
履,5C65,23653
屢,5C62,23650
縷,7E37,32311
慮,616E,24942
氯,6C2F,27695
律,5F8B,24459
率,7387,29575
濾,6FFE,28670
緑,7DD1,32209
巒,5DD2,24018
攣,6523,25891
孿,5B7F,23423
灤,7064,28772
卵,5375,21365
亂,4E82,20098
掠,63A0,25504
略,7565,30053
掄,6384,25476
輪,8F2A,36650
倫,502B,20523
侖,4F96,20374
淪,6DEA,28138
綸,7DB8,32184
論,8AD6,35542
蘿,863F,34367
螺,87BA,34746
羅,7F85,32645
邏,908F,37007
鑼,947C,38012
籮,7C6E,31854
騾,9A3E,39486
裸,88F8,35064
落,843D,33853
洛,6D1B,27931
駱,99F1,39409
絡,7D61,32097
媽,5ABD,23229
麻,9EBB,40635
瑪,746A,29802
碼,78BC,30908
螞,879E,34718
馬,99AC,39340
駡,99E1,39393
嘛,561B,22043
嗎,55CE,21966
埋,57CB,22475
買,8CB7,36023
麥,9EA5,40613
賣,8CE3,36067
邁,9081,36993
脉,8109,33033
瞞,779E,30622
饅,9945,39237
蠻,883B,34875
滿,6EFF,28415
蔓,8513,34067
曼,66FC,26364
慢,6162,24930
漫,6F2B,28459
謾,8B3E,35646
芒,8292,33426
茫,832B,33579
盲,76F2,30450
氓,6C13,27667
忙,5FD9,24537
莽,83BD,33725
猫,732B,29483
茅,8305,33541
錨,9328,37672
毛,6BDB,27611
矛,77DB,30683
鉚,925A,37466
卯,536F,21359
茂,8302,33538
冒,5192,20882
帽,5E3D,24125
貌,8C8C,35980
貿,8CBF,36031
麽,9EBD,40637
玫,73AB,29611
枚,679A,26522
梅,6885,26757
酶,9176,37238
霉,9709,38665
煤,7164,29028
没,6CA1,27809
眉,7709,30473
媒,5A92,23186
鎂,9382,37762
每,6BCF,27599
美,7F8E,32654
昧,6627,26151
寐,5BD0,23504
妹,59B9,22969
媚,5A9A,23194
門,9580,38272
悶,60B6,24758
們,5011,20497
萌,840C,33804
蒙,8499,33945
檬,6AAC,27308
盟,76DF,30431
錳,9333,37683
猛,731B,29467
夢,5922,22818
孟,5B5F,23391
眯,772F,30511
醚,919A,37274
靡,9761,38753
糜,7CDC,31964
迷,8FF7,36855
謎,8B0E,35598
彌,5F4C,24396
米,7C73,31859
秘,79D8,31192
覓,8993,35219
泌,6CCC,27852
蜜,871C,34588
密,5BC6,23494
幂,5E42,24130
棉,68C9,26825
眠,7720,30496
綿,7DBF,32191
冕,5195,20885
免,514D,20813
勉,52C9,21193
娩,5A29,23081
緬,7DEC,32236
面,9762,38754
苗,82D7,33495
描,63CF,25551
瞄,7784,30596
藐,85D0,34256
秒,79D2,31186
渺,6E3A,28218
廟,5EDF,24287
妙,5999,22937
蔑,8511,34065
滅,6EC5,28357
民,6C11,27665
抿,62BF,25279
皿,76BF,30399
敏,654F,25935
憫,61AB,25003
閩,95A9,38313
明,660E,26126
螟,879F,34719
鳴,9CF4,40180
銘,9298,37528
名,540D,21517
命,547D,21629
謬,8B2C,35628
摸,6478,25720
摹,6479,25721
蘑,8611,34321
模,6A21,27169
膜,819C,33180
磨,78E8,30952
摩,6469,25705
魔,9B54,39764
抹,62B9,25273
末,672B,26411
莫,83AB,33707
墨,58A8,22696
默,9ED8,40664
沫,6CAB,27819
漠,6F20,28448
寞,5BDE,23518
陌,964C,38476
謀,8B00,35584
牟,725F,29279
某,67D0,26576
拇,62C7,25287
牡,7261,29281
畝,755D,30045
姆,59C6,22982
母,6BCD,27597
墓,5893,22675
暮,66AE,26286
幕,5E55,24149
募,52DF,21215
慕,6155,24917
木,6728,26408
目,76EE,30446
睦,7766,30566
牧,7267,29287
穆,7A46,31302
拿,62FF,25343
哪,54EA,21738
呐,5450,21584
鈉,9209,37385
那,90A3,37027
娜,5A1C,23068
納,7D0D,32013
氖,6C16,27670
乃,4E43,20035
奶,5976,22902
耐,8010,32784
奈,5948,22856
南,5357,21335
男,7537,30007
難,96E3,38627
囊,56CA,22218
撓,6493,25747
腦,8166,33126
惱,60F1,24817
鬧,9B27,39719
淖,6DD6,28118
呢,5462,21602
餒,9912,39186
内,5185,20869
嫩,5AE9,23273
能,80FD,33021
妮,59AE,22958
霓,9713,38675
倪,502A,20522
泥,6CE5,27877
尼,5C3C,23612
擬,64EC,25836
你,4F60,20320
匿,533F,21311
膩,81A9,33193
逆,9006,36870
溺,6EBA,28346
蔫,852B,34091
拈,62C8,25288
年,5E74,24180
碾,78BE,30910
攆,6506,25862
捻,637B,25467
念,5FF5,24565
娘,5A18,23064
釀,91C0,37312
鳥,9CE5,40165
尿,5C3F,23615
捏,634F,25423
聶,8076,32886
孽,5B7D,23421
嚙,5699,22169
鑷,9477,38007
鎳,93B3,37811
涅,6D85,28037
您,60A8,24744
檸,6AB8,27320
獰,7370,29552
凝,51DD,20957
寧,5BE7,23527
擰,64F0,25840
濘,6FD8,28632
牛,725B,29275
扭,626D,25197
鈕,9215,37397
紐,7D10,32016
膿,81BF,33215
濃,6FC3,28611
農,8FB2,36786
弄,5F04,24324
奴,5974,22900
努,52AA,21162
怒,6012,24594
女,5973,22899
暖,6696,26262
虐,8650,34384
瘧,7627,30247
挪,632A,25386
懦,61E6,25062
糯,7CEF,31983
諾,8AFE,35582
哦,54E6,21734
歐,6B50,27472
鷗,9DD7,40407
毆,6BC6,27590
藕,85D5,34261
嘔,5614,22036
偶,5076,20598
漚,6F1A,28442
啪,556A,21866
趴,8DB4,36276
爬,722C,29228
帕,5E15,24085
怕,6015,24597
琶,7436,29750
拍,62CD,25293
排,6392,25490
牌,724C,29260
徘,5F98,24472
湃,6E43,28227
派,6D3E,27966
攀,6500,25856
潘,6F58,28504
盤,76E4,30436
磐,78D0,30928
盼,76FC,30460
畔,7554,30036
判,5224,21028
叛,53DB,21467
乓,4E53,20051
龐,9F90,40848
旁,65C1,26049
耪,802A,32810
胖,80D6,32982
抛,629B,25243
咆,5486,21638
刨,5228,21032
炮,70AE,28846
袍,888D,34957
跑,8DD1,36305
泡,6CE1,27873
呸,5478,21624
胚,80DA,32986
培,57F9,22521
裴,88F4,35060
賠,8CE0,36064
陪,966A,38506
配,914D,37197
佩,4F69,20329
沛,6C9B,27803
噴,5674,22132
盆,76C6,30406
砰,7830,30768
抨,62A8,25256
烹,70F9,28921
澎,6F8E,28558
彭,5F6D,24429
蓬,84EC,34028
棚,68DA,26842
硼,787C,30844
篷,7BF7,31735
膨,81A8,33192
朋,670B,26379
鵬,9D6C,40300
捧,6367,25447
碰,78B0,30896
坯,576F,22383
砒,7812,30738
霹,9739,38713
批,6279,25209
披,62AB,25259
劈,5288,21128
琵,7435,29749
毗,6BD7,27607
啤,5564,21860
脾,813E,33086
疲,75B2,30130
皮,76AE,30382
匹,5339,21305
痞,75DE,30174
僻,50FB,20731
屁,5C41,23617
譬,8B6C,35692
篇,7BC7,31687
偏,504F,20559
片,7247,29255
騙,9A19,39449
飄,98C4,39108
漂,6F02,28418
瓢,74E2,29922
票,7968,31080
撇,6487,25735
瞥,77A5,30629
拼,62FC,25340
頻,983B,38971
貧,8CA7,36007
品,54C1,21697
聘,8058,32856
乒,4E52,20050
坪,576A,22378
蘋,860B,34315
萍,840D,33805
平,5E73,24179
憑,6191,24977
瓶,74F6,29942
評,8A55,35413
屏,5C4F,23631
坡,5761,22369
潑,6F51,28497
頗,9817,38935
婆,5A46,23110
破,7834,30772
魄,9B44,39748
迫,8FEB,36843
粕,7C95,31893
剖,5256,21078
撲,64B2,25778
鋪,92EA,37610
僕,50D5,20693
莆,8386,33670
葡,8461,33889
菩,83E9,33769
蒲,84B2,33970
埔,57D4,22484
樸,6A38,27192
圃,5703,22275
普,666E,26222
浦,6D66,28006
譜,8B5C,35676
曝,66DD,26333
瀑,7011,28689
期,671F,26399
欺,6B3A,27450
栖,6816,26646
戚,621A,25114
妻,59BB,22971
七,4E03,19971
凄,51C4,20932
漆,6F06,28422
柒,67D2,26578
沏,6C8F,27791
其,5176,20854
棋,68CB,26827
奇,5947,22855
歧,6B67,27495
畦,7566,30054
崎,5D0E,23822
臍,81CD,33229
齊,9F4A,40778
旗,65D7,26071
祈,7948,31048
祁,7941,31041
騎,9A0E,39438
起,8D77,36215
豈,8C48,35912
乞,4E5E,20062
企,4F01,20225
啓,5553,21843
契,5951,22865
砌,780C,30732
器,5668,22120
氣,6C23,27683
迄,8FC4,36804
弃,5F03,24323
汽,6C7D,27773
泣,6CE3,27875
訖,8A16,35350
掐,6390,25488
恰,6070,24688
洽,6D3D,27965
牽,727D,29309
扦,6266,25190
釺,91FA,37370
鉛,925B,37467
千,5343,21315
遷,9077,36983
簽,7C3D,31805
仟,4EDF,20191
謙,8B19,35609
乾,4E7E,20094
黔,9ED4,40660
錢,9322,37666
鉗,9257,37463
前,524D,21069
潜,6F5C,28508
遣,9063,36963
淺,6DFA,28154
譴,8B74,35700
塹,5879,22649
嵌,5D4C,23884
欠,6B20,27424
歉,6B49,27465
槍,69CD,27085
嗆,55C6,21958
腔,8154,33108
羌,7F8C,32652
墻,58BB,22715
薔,8594,34196
强,5F3A,24378
搶,6436,25654
橇,6A47,27207
鍬,936C,37740
敲,6572,25970
悄,6084,24708
橋,6A4B,27211
瞧,77A7,30631
喬,55AC,21932
僑,50D1,20689
巧,5DE7,24039
鞘,9798,38808
撬,64AC,25772
翹,7FF9,32761
峭,5CED,23789
俏,4FCF,20431
竅,7AC5,31429
切,5207,20999
茄,8304,33540
且,4E14,19988
怯,602F,24623
竊,7ACA,31434
欽,6B3D,27453
侵,4FB5,20405
親,89AA,35242
秦,79E6,31206
琴,7434,29748
勤,52E4,21220
芹,82B9,33465
擒,64D2,25810
禽,79BD,31165
寢,5BE2,23522
沁,6C81,27777
青,9752,38738
輕,8F15,36629
氫,6C2B,27691
傾,50BE,20670
卿,537F,21375
清,6E05,28165
擎,64CE,25806
晴,6674,26228
氰,6C30,27696
情,60C5,24773
頃,9803,38915
請,8ACB,35531
慶,6176,24950
瓊,74CA,29898
窮,7AAE,31406
秋,79CB,31179
丘,4E18,19992
邱,90B1,37041
球,7403,29699
求,6C42,27714
囚,56DA,22234
酋,914B,37195
泅,6CC5,27845
趨,8DA8,36264
區,5340,21312
蛆,86C6,34502
曲,66F2,26354
軀,8EC0,36544
屈,5C48,23624
驅,9A45,39493
渠,6E20,28192
取,53D6,21462
娶,5A36,23094
齲,9F72,40818
趣,8DA3,36259
去,53BB,21435
圈,5708,22280
顴,9874,39028
權,6B0A,27402
醛,919B,37275
泉,6CC9,27849
全,5168,20840
痊,75CA,30154
拳,62F3,25331
犬,72AC,29356
券,5238,21048
勸,52F8,21240
缺,7F3A,32570
炔,7094,28820
瘸,7638,30264
却,5374,21364
鵲,9D72,40306
榷,69B7,27063
確,78BA,30906
雀,96C0,38592
裙,88D9,35033
群,7FA4,32676
然,7136,28982
燃,71C3,29123
冉,5189,20873
染,67D3,26579
瓤,74E4,29924
壤,58E4,22756
攘,6518,25880
嚷,56B7,22199
讓,8B93,35731
饒,9952,39250
擾,64FE,25854
繞,7E5E,32350
惹,60F9,24825
熱,71B1,29105
壬,58EC,22764
仁,4EC1,20161
人,4EBA,20154
忍,5FCD,24525
韌,97CC,38860
任,4EFB,20219
認,8A8D,35469
刃,5203,20995
妊,598A,22922
紉,7D09,32009
扔,6254,25172
仍,4ECD,20173
日,65E5,26085
戎,620E,25102
茸,8338,33592
蓉,84C9,33993
榮,69AE,27054
融,878D,34701
熔,7194,29076
溶,6EB6,28342
容,5BB9,23481
絨,7D68,32104
冗,5197,20887
揉,63C9,25545
柔,67D4,26580
肉,8089,32905
茹,8339,33593
蠕,8815,34837
儒,5112,20754
孺,5B7A,23418
如,5982,22914
辱,8FB1,36785
乳,4E73,20083
汝,6C5D,27741
入,5165,20837
褥,8925,35109
軟,8EDF,36575
阮,962E,38446
蕊,854A,34122
瑞,745E,29790
鋭,92ED,37613
閏,958F,38287
潤,6F64,28516
若,82E5,33509
弱,5F31,24369
撒,6492,25746
灑,7051,28753
薩,85A9,34217
腮,816E,33134
鰓,9C13,39955
塞,585E,22622
賽,8CFD,36093
三,4E09,19977
叁,53C1,21441
傘,5098,20632
散,6563,25955
桑,6851,26705
嗓,55D3,21971
喪,55AA,21930
搔,6414,25620
騷,9A37,39479
掃,6383,25475
嫂,5AC2,23234
瑟,745F,29791
色,8272,33394
澀,6F80,28544
森,68EE,26862
僧,50E7,20711
莎,838E,33678
砂,7802,30722
殺,6BBA,27578
刹,5239,21049
沙,6C99,27801
紗,7D17,32023
傻,50BB,20667
啥,5565,21861
煞,715E,29022
篩,7BE9,31721
曬,66EC,26348
珊,73CA,29642
苫,82EB,33515
杉,6749,26441
山,5C71,23665
删,5220,21024
煽,717D,29053
衫,886B,34923
閃,9583,38275
陝,965D,38493
擅,64C5,25797
贍,8D0D,36109
膳,81B3,33203
善,5584,21892
汕,6C55,27733
扇,6247,25159
繕,7E55,32341
墒,5892,22674
傷,50B7,20663
商,5546,21830
賞,8CDE,36062
晌,664C,26188
上,4E0A,19978
尚,5C1A,23578
裳,88F3,35059
梢,68A2,26786
捎,634E,25422
稍,7A0D,31245
燒,71D2,29138
芍,828D,33421
勺,52FA,21242
韶,97F6,38902
少,5C11,23569
哨,54E8,21736
邵,90B5,37045
紹,7D39,32057
奢,5962,22882
賒,8CD2,36050
蛇,86C7,34503
舌,820C,33292
捨,6368,25448
赦,8D66,36198
攝,651D,25885
射,5C04,23556
懾,61FE,25086
涉,6D89,28041
社,793E,31038
設,8A2D,35373
砷,7837,30775
申,7533,30003
呻,547B,21627
伸,4F38,20280
身,8EAB,36523
深,6DF1,28145
娠,5A20,23072
紳,7D33,32051
神,795E,31070
沈,6C88,27784
審,5BE9,23529
嬸,5B38,23352
甚,751A,29978
腎,814E,33102
慎,614E,24910
滲,6EF2,28402
聲,8072,32882
生,751F,29983
甥,7525,29989
牲,7272,29298
升,5347,21319
繩,7E69,32361
省,7701,30465
盛,76DB,30427
剩,5269,21097
勝,52DD,21213
聖,8056,32854
師,5E2B,24107
失,5931,22833
獅,7345,29509
施,65BD,26045
濕,6FD5,28629
詩,8A69,35433
尸,5C38,23608
虱,8671,34417
十,5341,21313
石,77F3,30707
拾,62FE,25342
時,6642,26178
什,4EC0,20160
食,98DF,39135
蝕,8755,34645
實,5BE6,23526
識,8B58,35672
史,53F2,21490
矢,77E2,30690
使,4F7F,20351
屎,5C4E,23630
駛,99DB,39387
始,59CB,22987
式,5F0F,24335
示,793A,31034
士,58EB,22763
世,4E16,19990
柿,67FF,26623
事,4E8B,20107
拭,62ED,25325
誓,8A93,35475
逝,901D,36893
勢,52E2,21218
是,662F,26159
嗜,55DC,21980
噬,566C,22124
適,9069,36969
仕,4ED5,20181
侍,4F8D,20365
釋,91CB,37323
飾,98FE,39166
氏,6C0F,27663
市,5E02,24066
恃,6043,24643
室,5BA4,23460
視,8996,35222
試,8A66,35430
收,6536,25910
手,624B,25163
首,9996,39318
守,5B88,23432
壽,58FD,22781
授,6388,25480
售,552E,21806
受,53D7,21463
瘦,7626,30246
獸,7378,29560
蔬,852C,34092
樞,6A1E,27166
梳,68B3,26803
殊,6B8A,27530
抒,6292,25234
輸,8F38,36664
叔,53D4,21460
舒,8212,33298
淑,6DD1,28113
疏,758F,30095
書,66F8,26360
贖,8D16,36118
孰,5B70,23408
熟,719F,29087
薯,85AF,34223
暑,6691,26257
曙,66D9,26329
署,7F72,32626
蜀,8700,34560
黍,9ECD,40653
鼠,9F20,40736
屬,5C6C,23660
術,8853,34899
述,8FF0,36848
樹,6A39,27193
束,675F,26463
戍,620D,25101
竪,7AEA,31466
墅,5885,22661
庶,5EB6,24246
數,6578,25976
漱,6F31,28465
恕,6055,24661
刷,5237,21047
耍,800D,32781
摔,6454,25684
衰,8870,34928
甩,7529,29993
帥,5E25,24101
栓,6813,26643
拴,62F4,25332
霜,971C,38684
雙,96D9,38617
爽,723D,29245
誰,8AB0,35504
水,6C34,27700
睡,7761,30561
税,7A0E,31246
吮,542E,21550
瞬,77AC,30636
順,9806,38918
舜,821C,33308
説,8AAC,35500
碩,78A9,30889
朔,6714,26388
爍,720D,29197
斯,65AF,26031
撕,6495,25749
嘶,5636,22070
思,601D,24605
私,79C1,31169
司,53F8,21496
絲,7D72,32114
死,6B7B,27515
肆,8086,32902
寺,5BFA,23546
嗣,55E3,21987
四,56DB,22235
伺,4F3A,20282
似,4F3C,20284
飼,98FC,39164
巳,5DF3,24051
鬆,9B06,39686
聳,8073,32883
慫,616B,24939
頌,980C,38924
送,9001,36865
宋,5B8B,23435
訟,8A1F,35359
誦,8AA6,35494
搜,641C,25628
艘,8258,33368
擻,64FB,25851
嗽,55FD,22013
蘇,8607,34311
酥,9165,37221
俗,4FD7,20439
素,7D20,32032
速,901F,36895
粟,7C9F,31903
僳,50F3,20723
塑,5851,22609
溯,6EAF,28335
宿,5BBF,23487
訴,8A34,35380
肅,8085,32901
酸,9178,37240
蒜,849C,33948
算,7B97,31639
雖,96D6,38614
隋,968B,38539
隨,96A8,38568
綏,7D8F,32143
髓,9AD3,39635
碎,788E,30862
歲,6B72,27506
穗,7A57,31319
遂,9042,36930
隧,96A7,38567
祟,795F,31071
孫,5B6B,23403
損,640D,25613
笋,7B0B,31499
蓑,84D1,34001
梭,68AD,26797
唆,5506,21766
縮,7E2E,32302
瑣,7463,29795
索,7D22,32034
鎖,9396,37782
所,6240,25152
塌,584C,22604
他,4ED6,20182
它,5B83,23427
她,5979,22905
塔,5854,22612
獺,737A,29562
撻,64BB,25787
蹋,8E4B,36427
踏,8E0F,36367
胎,80CE,32974
苔,82D4,33492
抬,62AC,25260
臺,81FA,33274
泰,6CF0,27888
酞,915E,37214
太,592A,22826
態,614B,24907
汰,6C70,27760
坍,574D,22349
攤,6524,25892
貪,8CAA,36010
癱,7671,30321
灘,7058,28760
壇,58C7,22727
檀,6A80,27264
痰,75F0,30192
潭,6F6D,28525
譚,8B5A,35674
談,8AC7,35527
坦,5766,22374
毯,6BEF,27631
袒,8892,34962
碳,78B3,30899
探,63A2,25506
嘆,5606,22022
炭,70AD,28845
湯,6E6F,28271
塘,5858,22616
搪,642A,25642
堂,5802,22530
棠,68E0,26848
膛,819B,33179
唐,5510,21776
糖,7CD6,31958
倘,5018,20504
躺,8EBA,36538
淌,6DCC,28108
趟,8D9F,36255
燙,71D9,29145
掏,638F,25487
濤,6FE4,28644
滔,6ED4,28372
縧,7E27,32295
萄,8404,33796
桃,6843,26691
逃,9003,36867
淘,6DD8,28120
陶,9676,38518
討,8A0E,35342
套,5957,22871
特,7279,29305
藤,85E4,34276
騰,9A30,39472
疼,75BC,30140
謄,8B04,35588
梯,68AF,26799
剔,5254,21076
踢,8E22,36386
銻,92BB,37563
提,63D0,25552
題,984C,38988
蹄,8E44,36420
啼,557C,21884
體,9AD4,39636
替,66FF,26367
嚏,568F,22159
惕,60D5,24789
涕,6D95,28053
剃,5243,21059
屉,5C49,23625
天,5929,22825
添,6DFB,28155
填,586B,22635
田,7530,30000
甜,751C,29980
恬,606C,24684
舔,8214,33300
腆,8146,33094
挑,6311,25361
條,689D,26781
迢,8FE2,36834
眺,773A,30522
跳,8DF3,36339
貼,8CBC,36028
鐵,9435,37941
帖,5E16,24086
廳,5EF3,24307
聽,807D,32893
烴,70F4,28916
汀,6C40,27712
廷,5EF7,24311
停,505C,20572
亭,4EAD,20141
庭,5EAD,24237
挺,633A,25402
艇,8247,33351
通,901A,36890
桐,6850,26704
酮,916E,37230
瞳,77B3,30643
同,540C,21516
銅,9285,37509
彤,5F64,24420
童,7AE5,31461
桶,6876,26742
捅,6345,25413
筒,7B52,31570
統,7D71,32113
痛,75DB,30171
偷,5077,20599
投,6295,25237
頭,982D,38957
透,900F,36879
凸,51F8,20984
秃,79C3,31171
突,7A81,31361
圖,5716,22294
徒,5F92,24466
途,9014,36884
塗,5857,22615
屠,5C60,23648
土,571F,22303
吐,5410,21520
兔,5154,20820
湍,6E4D,28237
團,5718,22296
推,63A8,25512
頽,983D,38973
腿,817F,33151
蜕,8715,34581
褪,892A,35114
退,9000,36864
吞,541E,21534
屯,5C6F,23663
臀,81C0,33216
拖,62D6,25302
托,6258,25176
脱,8131,33073
鴕,9D15,40213
陀,9640,38464
馱,99B1,39345
駝,99DD,39389
橢,6A62,27234
妥,59A5,22949
拓,62D3,25299
唾,553E,21822
挖,6316,25366
哇,54C7,21703
蛙,86D9,34521
窪,7AAA,31402
娃,5A03,23043
瓦,74E6,29926
襪,896A,35178
歪,6B6A,27498
外,5916,22806
豌,8C4C,35916
彎,5F4E,24398
灣,7063,28771
玩,73A9,29609
頑,9811,38929
丸,4E38,20024
烷,70F7,28919
完,5B8C,23436
碗,7897,30871
挽,633D,25405
晚,665A,26202
皖,7696,30358
惋,60CB,24779
宛,5B9B,23451
婉,5A49,23113
萬,842C,33836
腕,8155,33109
汪,6C6A,27754
王,738B,29579
亡,4EA1,20129
枉,6789,26505
網,7DB2,32178
往,5F80,24448
旺,65FA,26106
望,671B,26395
忘,5FD8,24536
妄,5984,22916
威,5A01,23041
巍,5DCD,24013
微,5FAE,24494
危,5371,21361
韋,97CB,38859
違,9055,36949
桅,6845,26693
圍,570D,22285
唯,552F,21807
惟,60DF,24799
爲,7232,29234
濰,6FF0,28656
維,7DAD,32173
葦,8466,33894
萎,840E,33806
委,59D4,22996
偉,5049,20553
僞,50DE,20702
尾,5C3E,23614
緯,7DEF,32239
未,672A,26410
蔚,851A,34074
味,5473,21619
畏,754F,30031
胃,80C3,32963
喂,5582,21890
魏,9B4F,39759
位,4F4D,20301
渭,6E2D,28205
謂,8B02,35586
尉,5C09,23561
慰,6170,24944
衛,885B,34907
瘟,761F,30239
温,6E29,28201
蚊,868A,34442
文,6587,25991
聞,805E,32862
紋,7D0B,32011
吻,543B,21563
穩,7A69,31337
紊,7D0A,32010
問,554F,21839
嗡,55E1,21985
翁,7FC1,32705
瓮,74EE,29934
撾,64BE,25790
蝸,8778,34680
渦,6E26,28198
窩,7AA9,31401
我,6211,25105
斡,65A1,26017
卧,5367,21351
握,63E1,25569
沃,6C83,27779
巫,5DEB,24043
嗚,55DA,21978
鎢,93A2,37794
烏,70CF,28879
污,6C61,27745
誣,8AA3,35491
屋,5C4B,23627
無,7121,28961
蕪,856A,34154
梧,68A7,26791
吾,543E,21566
吴,5434,21556
