han,hex,dec
梘,6898,26776
梦,68A6,26790
梶,68B6,26806
梹,68B9,26809
梽,68BD,26813
棁,68C1,26817
棃,68C3,26819
棅,68C5,26821
棊,68CA,26826
椀,6900,26880
椁,6901,26881
椂,6902,26882
椃,6903,26883
椉,6909,26889
椘,6918,26904
椙,6919,26905
椚,691A,26906
椛,691B,26907
椬,692C,26924
椶,6936,26934
椾,693E,26942
楃,6943,26947
楆,6946,26950
楕,6955,26965
楡,6961,26977
楤,6964,26980
楧,6967,26983
楲,6972,26994
楳,6973,26995
榀,6980,27008
榅,6985,27013
榊,698A,27018
榘,6998,27032
榟,699F,27039
榢,69A2,27042
榲,69B2,27058
槀,69C0,27072
槑,69D1,27089
槕,69D5,27093
槖,69D6,27094
槡,69E1,27105
槩,69E9,27113
槹,69F9,27129
槺,69FA,27130
樃,6A03,27139
樋,6A0B,27147
樌,6A0C,27148
樚,6A1A,27162
樜,6A1C,27164
権,6A29,27177
樫,6A2B,27179
樬,6A2C,27180
樭,6A2D,27181
樳,6A33,27187
橃,6A43,27203
橅,6A45,27205
橌,6A4C,27212
橒,6A52,27218
橓,6A53,27219
橗,6A57,27223
橣,6A63,27235
橥,6A65,27237
橱,6A71,27249
橴,6A74,27252
橺,6A7A,27258
檂,6A82,27266
檊,6A8A,27274
檏,6A8F,27279
檙,6A99,27289
檝,6A9D,27293
檧,6AA7,27303
檫,6AAB,27307
檱,6AB1,27313
檲,6AB2,27314
檵,6AB5,27317
檾,6ABE,27326
櫈,6AC8,27336
櫉,6AC9,27337
櫊,6ACA,27338
櫔,6AD4,27348
櫘,6AD8,27352
櫶,6AF6,27382
欅,6B05,27397
欝,6B1D,27421
欵,6B35,27445
歒,6B52,27474
歗,6B57,27479
歯,6B6F,27503
歴,6B74,27508
歺,6B7A,27514
殁,6B81,27521
毁,6BC1,27585
毜,6BDC,27612
毡,6BE1,27617
毪,6BEA,27626
毺,6BFA,27642
氜,6C1C,27676
氱,6C31,27697
氲,6C32,27698
氵,6C35,27701
氷,6C37,27703
氹,6C39,27705
氺,6C3A,27706
氽,6C3D,27709
汉,6C49,27721
汘,6C58,27736
汚,6C5A,27738
汮,6C6E,27758
汵,6C75,27765
汹,6C79,27769
汿,6C7F,27775
沟,6C9F,27807
沢,6CA2,27810
沪,6CAA,27818
沯,6CAF,27823
沲,6CB2,27826
泋,6CCB,27851
泎,6CCE,27854
泟,6CDF,27871
泪,6CEA,27882
泿,6CFF,27903
洂,6D02,27906
洅,6D05,27909
洆,6D06,27910
洤,6D24,27940
洦,6D26,27942
济,6D4E,27982
浗,6D57,27991
浛,6D5B,27995
浜,6D5C,27996
浱,6D71,28017
浲,6D72,28018
涁,6D81,28033
涏,6D8F,28047
涖,6D96,28054
涚,6D9A,28058
涤,6DA4,28068
涥,6DA5,28069
涱,6DB1,28081
涹,6DB9,28089
淾,6DFE,28158
渂,6E02,28162
渄,6E04,28164
渊,6E0A,28170
渏,6E0F,28175
渕,6E15,28181
渘,6E18,28184
温,6E29,28201
渪,6E2A,28202
湏,6E4F,28239
湐,6E50,28240
湗,6E57,28247
湙,6E59,28249
湶,6E76,28278
湼,6E7C,28284
溆,6E86,28294
溋,6E8B,28299
溚,6E9A,28314
溵,6EB5,28341
溸,6EB8,28344
溻,6EBB,28347
滙,6ED9,28377
滚,6EDA,28378
滛,6EDB,28379
滝,6EDD,28381
滢,6EE2,28386
滨,6EE8,28392
滩,6EE9,28393
滺,6EFA,28410
漄,6F04,28420
漋,6F0B,28427
漌,6F0C,28428
漖,6F16,28438
漗,6F17,28439
漤,6F24,28452
漴,6F34,28468
漽,6F3D,28477
潄,6F44,28484
潖,6F56,28502
潜,6F5C,28508
潴,6F74,28532
潹,6F79,28537
澁,6F81,28545
澊,6F8A,28554
澝,6F9D,28573
澟,6F9F,28575
澵,6FB5,28597
澻,6FBB,28603
澾,6FBE,28606
濓,6FD3,28627
濙,6FD9,28633
濚,6FDA,28634
濶,6FF6,28662
濸,6FF8,28664
瀃,7003,28675
瀞,701E,28702
瀬,702C,28716
灋,704B,28747
灍,704D,28749
灐,7050,28752
灔,7054,28756
灜,705C,28764
灧,7067,28775
灬,706C,28780
灮,706E,28782
灯,706F,28783
灵,7075,28789
灷,7077,28791
灹,7079,28793
灾,707E,28798
灿,707F,28799
炁,7081,28801
炉,7089,28809
炋,708B,28811
炏,708F,28815
炠,70A0,28832
炣,70A3,28835
炥,70A5,28837
炦,70A6,28838
炧,70A7,28839
点,70B9,28857
炻,70BB,28859
炼,70BC,28860
炽,70BD,28861
烀,70C0,28864
烄,70C4,28868
烌,70CC,28876
烐,70D0,28880
烕,70D5,28885
烖,70D6,28886
烟,70DF,28895
烱,70F1,28913
烵,70F5,28917
烾,70FE,28926
焅,7105,28933
焝,711D,28957
焩,7129,28969
焫,712B,28971
焬,712C,28972
焳,7133,28979
焴,7134,28980
焵,7135,28981
焻,713B,28987
焾,713E,28990
煀,7140,28992
煅,7145,28997
煊,714A,29002
煏,714F,29007
煑,7151,29009
煗,7157,29015
煫,716B,29035
煱,7171,29041
煳,7173,29043
煴,7174,29044
煵,7175,29045
煶,7176,29046
煷,7177,29047
煺,717A,29050
煼,717C,29052
煾,717E,29054
熈,7188,29064
熌,718C,29068
熎,718E,29070
熑,7191,29073
熖,7196,29078
熘,7198,29080
熢,71A2,29090
熣,71A3,29091
熭,71AD,29101
熴,71B4,29108
熷,71B7,29111
熺,71BA,29114
燑,71D1,29137
燝,71DD,29149
燫,71EB,29163
燵,71F5,29173
燶,71F6,29174
爀,7200,29184
爉,7209,29193
爎,720E,29198
爏,720F,29199
爕,7215,29205
爖,7216,29206
爗,7217,29207
爤,7224,29220
爥,7225,29221
爫,722B,29227
爮,722E,29230
牀,7240,29248
牐,7250,29264
牕,7255,29269
牗,7257,29271
牜,725C,29276
牦,7266,29286
犂,7282,29314
犇,7287,29319
犏,728F,29327
犔,7294,29332
犟,729F,29343
犭,72AD,29357
犲,72B2,29362
狍,72CD,29389
狢,72E2,29410
猂,7302,29442
猄,7304,29444
猐,7310,29456
猨,7328,29480
猪,732A,29482
猫,732B,29483
猬,732C,29484
献,732E,29486
猸,7338,29496
猹,7339,29497
獁,7341,29505
獈,7348,29512
獏,734F,29519
獱,7371,29553
獴,7374,29556
玌,738C,29580
玏,738F,29583
玘,7398,29592
玜,739C,29596
玞,739E,29598
玧,73A7,29607
玪,73AA,29610
玺,73BA,29626
珄,73C4,29636
珉,73C9,29641
珎,73CE,29646
珏,73CF,29647
珐,73D0,29648
珕,73D5,29653
珡,73E1,29665
珢,73E2,29666
珤,73E4,29668
珦,73E6,29670
珯,73EF,29679
珳,73F3,29683
珷,73F7,29687
珹,73F9,29689
珻,73FB,29691
琂,7402,29698
琑,7411,29713
琒,7412,29714
琔,7414,29716
琕,7415,29717
琗,7417,29719
琙,7419,29721
琜,741C,29724
琞,741E,29726
琟,741F,29727
琷,7437,29751
琸,7438,29752
琹,7439,29753
琼,743C,29756
瑃,7443,29763
瑅,7445,29765
瑇,7447,29767
瑈,7448,29768
瑉,7449,29769
瑌,744C,29772
瑓,7453,29779
瑖,7456,29782
瑝,745D,29789
瑠,7460,29792
瑡,7461,29793
瑥,7465,29797
瑨,7468,29800
瑫,746B,29803
瑬,746C,29804
瑴,7474,29812
瑶,7476,29814
瑺,747A,29818
璂,7482,29826
璌,748C,29836
璍,748D,29837
璙,7499,29849
璛,749B,29851
璝,749D,29853
璤,74A4,29860
璴,74B4,29876
璹,74B9,29881
瓆,74C6,29894
瓈,74C8,29896
瓌,74CC,29900
瓐,74D0,29904
瓓,74D3,29907
瓧,74E7,29927
瓰,74F0,29936
瓱,74F1,29937
瓲,74F2,29938
瓸,74F8,29944
甅,7505,29957
甎,750E,29966
甙,7519,29977
甞,751E,29982
甴,7534,30004
电,7535,30005
画,753B,30011
畂,7542,30018
畆,7546,30022
畊,754A,30026
畍,754D,30029
畑,7551,30033
畓,7553,30035
畕,7555,30037
畠,7560,30048
畧,7567,30055
畭,756D,30061
畮,756E,30062
畲,7572,30066
畺,757A,30074
疃,7583,30083
疍,758D,30093
疎,758E,30094
疒,7592,30098
疞,759E,30110
疱,75B1,30129
疴,75B4,30132
痃,75C3,30147
痈,75C8,30152
痜,75DC,30172
瘂,7602,30210
瘇,7607,30215
瘬,762C,30252
瘻,763B,30267
癀,7640,30272
癍,764D,30285
癎,764E,30286
癏,764F,30287
癑,7651,30289
癔,7654,30292
癦,7666,30310
癧,7667,30311
癯,766F,30319
癳,7673,30323
癴,7674,30324
癶,7676,30326
発,767A,30330
皐,7690,30352
皡,76A1,30369
皥,76A5,30373
皷,76B7,30391
盌,76CC,30412
盖,76D6,30422
盙,76D9,30425
県,770C,30476
眎,770E,30478
眏,770F,30479
眞,771E,30494
眤,7724,30500
眦,7726,30502
眫,772B,30507
着,7740,30528
睃,7743,30531
睘,7758,30552
睲,7772,30578
睷,7777,30583
睸,7778,30584
睺,777A,30586
睻,777B,30587
瞓,7793,30611
瞘,7798,30616
瞯,77AF,30639
瞹,77B9,30649
瞾,77BE,30654
矃,77C3,30659
矅,77C5,30661
矋,77CB,30667
矝,77DD,30685
矦,77E6,30694
矴,77F4,30708
矾,77FE,30718
砈,7808,30728
砘,7818,30744
砜,781C,30748
砞,781E,30750
砹,7839,30777
砼,783C,30780
砽,783D,30781
硂,7842,30786
硄,7844,30788
硇,7847,30791
硋,784B,30795
硑,7851,30801
硓,7853,30803
硔,7854,30804
硦,7866,30822
硺,787A,30842
碁,7881,30849
碈,7888,30856
碍,788D,30861
碯,78AF,30895
碱,78B1,30897
碶,78B6,30902
碸,78B8,30904
碹,78B9,30905
磇,78C7,30919
磒,78D2,30930
磓,78D3,30931
磗,78D7,30935
磘,78D8,30936
磤,78E4,30948
磮,78EE,30958
磰,78F0,30960
磱,78F1,30961
磵,78F5,30965
礆,7906,30982
礮,792E,31022
礲,7932,31026
礳,7933,31027
礴,7934,31028
礶,7936,31030
礻,793B,31035
礼,793C,31036
祘,7958,31064
祙,7959,31065
祢,7962,31074
祱,7971,31089
祾,797E,31102
禀,7980,31104
禃,7983,31107
禆,7986,31110
禇,7987,31111
禑,7991,31121
禙,7999,31129
禝,799D,31133
禟,799F,31135
禥,79A5,31141
禩,79A9,31145
秄,79C4,31172
秆,79C6,31174
秊,79CA,31178
秌,79CC,31180
秐,79D0,31184
秔,79D4,31188
秢,79E2,31202
秱,79F1,31217
秴,79F4,31220
稆,7A06,31238
税,7A0E,31246
稪,7A2A,31274
稬,7A2C,31276
稭,7A2D,31277
稲,7A32,31282
稺,7A3A,31290
稾,7A3E,31294
穃,7A43,31299
穅,7A45,31301
穉,7A49,31305
穥,7A65,31333
穲,7A72,31346
穽,7A7D,31357
窃,7A83,31363
窑,7A91,31377
窓,7A93,31379
窰,7AB0,31408
窻,7ABB,31419
窼,7ABC,31420
竂,7AC2,31426
竃,7AC3,31427
竈,7AC8,31432
竉,7AC9,31433
竏,7ACF,31439
竓,7AD3,31443
竚,7ADA,31450
竛,7ADB,31451
竜,7ADC,31452
竝,7ADD,31453
竢,7AE2,31458
竧,7AE7,31463
竩,7AE9,31465
竪,7AEA,31466
竼,7AFC,31484
竾,7AFE,31486
笋,7B0B,31499
笌,7B0C,31500
笔,7B14,31508
笟,7B1F,31519
笧,7B27,31527
笩,7B29,31529
笹,7B39,31545
筂,7B42,31554
筃,7B43,31555
筕,7B55,31573
筢,7B62,31586
筬,7B6C,31596
筯,7B6F,31599
筻,7B7B,31611
箒,7B92,31634
箢,7BA2,31650
箣,7BA3,31651
箮,7BAE,31662
箲,7BB2,31666
篅,7BC5,31685
篏,7BCF,31695
篐,7BD0,31696
篬,7BEC,31724
篺,7BFA,31738
篼,7BFC,31740
簒,7C12,31762
簕,7C15,31765
簛,7C1B,31771
簵,7C35,31797
籂,7C42,31810
籄,7C44,31812
籑,7C51,31825
籖,7C56,31830
籝,7C5D,31837
籭,7C6D,31853
籰,7C70,31856
籴,7C74,31860
类,7C7B,31867
籼,7C7C,31868
籾,7C7E,31870
粃,7C83,31875
粆,7C86,31878
粎,7C8E,31886
粜,7C9C,31900
粦,7CA6,31910
粧,7CA7,31911
粬,7CAC,31916
粮,7CAE,31918
粸,7CB8,31928
糂,7CC2,31938
糃,7CC3,31939
糇,7CC7,31943
糉,7CC9,31945
糍,7CCD,31949
糓,7CD3,31955
糚,7CDA,31962
糦,7CE6,31974
糭,7CED,31981
糳,7CF3,31987
糵,7CF5,31989
糹,7CF9,31993
糼,7CFC,31996
紥,7D25,32037
絍,7D4D,32077
絚,7D5A,32090
絝,7D5D,32093
綉,7D89,32137
綋,7D8B,32139
綕,7D95,32149
綗,7D97,32151
綤,7DA4,32164
綨,7DA8,32168
綫,7DAB,32171
綳,7DB3,32179
緍,7DCD,32205
総,7DCF,32207
緐,7DD0,32208
緓,7DD3,32211
緔,7DD4,32212
緜,7DDC,32220
緤,7DE4,32228
緥,7DE5,32229
緵,7DF5,32245
緼,7DFC,32252
緽,7DFD,32253
緾,7DFE,32254
縇,7E07,32263
縧,7E27,32295
繛,7E5B,32347
繥,7E65,32357
繧,7E67,32359
繬,7E6C,32364
繮,7E6E,32366
繿,7E7F,32383
纎,7E8E,32398
纒,7E92,32402
纟,7E9F,32415
纤,7EA4,32420
纬,7EAC,32428
纺,7EBA,32442
织,7EC7,32455
经,7ECF,32463
统,7EDF,32479
缆,7F06,32518
缷,7F37,32567
罀,7F40,32576
罁,7F41,32577
罇,7F47,32583
罉,7F49,32585
罎,7F4E,32590
罒,7F52,32594
罓,7F53,32595
罱,7F71,32625
罸,7F78,32632
羏,7F8F,32655
羓,7F93,32659
羗,7F97,32663
羣,7FA3,32675
羮,7FAE,32686
羴,7FB4,32692
翝,7FDD,32733
翧,7FE7,32743
翺,7FFA,32762
耂,8002,32770
耈,8008,32776
耝,801D,32797
耠,8020,32800
耥,8025,32805
耮,802E,32814
耯,802F,32815
耱,8031,32817
耻,803B,32827
耼,803C,32828
联,8054,32852
聛,805B,32859
聡,8061,32865
聢,8062,32866
聣,8063,32867
聦,8066,32870
肀,8080,32896
肟,809F,32927
肧,80A7,32935
肶,80B6,32950
肷,80B7,32951
肼,80BC,32956
肽,80BD,32957
胆,80C6,32966
胩,80E9,33001
胬,80EC,33004
胶,80F6,33014
脃,8103,33027
脇,8107,33031
脉,8109,33033
脌,810C,33036
脎,810E,33038
脒,8112,33042
脔,8114,33044
脗,8117,33047
脚,811A,33050
脪,812A,33066
脱,8131,33073
脲,8132,33074
脴,8134,33076
脷,8137,33079
腂,8142,33090
腈,8148,33096
腖,8156,33110
腙,8159,33113
腚,815A,33114
腬,816C,33132
腭,816D,33133
腼,817C,33148
腽,817D,33149
膄,8184,33156
膓,8193,33171
膥,81A5,33189
膪,81AA,33194
膶,81B6,33206
臁,81C1,33217
臈,81C8,33224
臤,81E4,33252
臯,81EF,33263
臶,81F6,33270
舘,8218,33304
舚,821A,33306
舦,8226,33318
舩,8229,33321
舭,822D,33325
舾,823E,33342
艔,8254,33364
艢,8262,33378
艥,8265,33381
艶,8276,33398
艹,8279,33401
艺,827A,33402
艻,827B,33403
芇,8287,33415
芦,82A6,33446
芪,82AA,33450
芿,82BF,33471
苄,82C4,33476
苊,82CA,33482
苏,82CF,33487
苐,82D0,33488
苘,82D8,33496
苢,82E2,33506
苮,82EE,33518
苷,82F7,33527
苸,82F8,33528
苼,82FC,33532
苽,82FD,33533
苿,82FF,33535
茋,830B,33547
茘,8318,33560
茚,831A,33562
茝,831D,33565
茽,833D,33597
荗,8357,33623
荢,8362,33634
荣,8363,33635
荦,8366,33638
药,836F,33647
莅,8385,33669
莑,8391,33681
莜,839C,33692
莬,83AC,33708
莹,83B9,33721
莾,83BE,33726
菍,83CD,33741
菓,83D3,33747
菭,83ED,33773
萅,8405,33797
萔,8414,33812
萖,8416,33814
萘,8418,33816
萜,841C,33820
萠,8420,33824
萡,8421,33825
萤,8424,33828
萦,8426,33830
萮,842E,33838
萾,843E,33854
葈,8448,33864
葊,844A,33866
葓,8453,33875
葕,8455,33877
葘,8458,33880
葜,845C,33884
葢,8462,33890
葤,8464,33892
葱,8471,33905
葲,8472,33906
葿,847F,33919
蒀,8480,33920
蒄,8484,33924
蒈,8488,33928
蒒,8492,33938
蒓,8493,33939
蒖,8496,33942
蒣,84A3,33955
蒭,84AD,33965
蒽,84BD,33981
蒾,84BE,33982
蓚,84DA,34010
蓞,84DE,34014
蓡,84E1,34017
蓢,84E2,34018
蓤,84E4,34020
蓥,84E5,34021
蓸,84F8,34040
蔃,8503,34051
蔄,8504,34052
蔅,8505,34053
蔐,8510,34064
蔳,8533,34099
蔴,8534,34100
蔸,8538,34104
蕂,8542,34114
蕋,854B,34123
蕌,854C,34124
蕒,8552,34130
蕚,855A,34138
蕟,855F,34143
蕯,856F,34159
蕰,8570,34160
蕳,8573,34163
薓,8593,34195
薗,8597,34199
藁,85C1,34241
藖,85D6,34262
藠,85E0,34272
藮,85EE,34286
藴,85F4,34292
藼,85FC,34300
蘂,8602,34306
蘍,860D,34317
蘏,860F,34319
蘐,8610,34320
蘓,8613,34323
蘔,8614,34324
蘖,8616,34326
蘨,8628,34344
蘯,862F,34351
虂,8642,34370
虅,8645,34373
虬,866C,34412
虲,8672,34418
虾,867E,34430
蚒,8692,34450
蚠,86A0,34464
蚭,86AD,34477
蚲,86B2,34482
蛯,86EF,34543
蜕,8715,34581
蝰,8770,34672
蝱,8771,34673
蝽,877D,34685
螆,8786,34694
螋,878B,34699
螌,878C,34700
螥,87A5,34725
螩,87A9,34729
螱,87B1,34737
蟁,87C1,34753
蟎,87CE,34766
蟖,87D6,34774
蟚,87DA,34778
蟮,87EE,34798
蟵,87F5,34805
蠄,8804,34820
蠏,880F,34831
蠘,8818,34840
蠧,8827,34855
蠭,882D,34861
衂,8842,34882
衅,8845,34885
衆,8846,34886
衏,884F,34895
衞,885E,34910
衠,8860,34912
衤,8864,34916
补,8865,34917
衮,886E,34926
袄,8884,34948
袇,8887,34951
袏,888F,34959
袐,8890,34960
袜,889C,34972
袝,889D,34973
袠,88A0,34976
袮,88AE,34990
袴,88B4,34996
袵,88B5,34997
袿,88BF,35007
装,88C5,35013
裇,88C7,35015
裏,88CF,35023
裦,88E6,35046
裵,88F5,35061
裿,88FF,35071
褀,8900,35072
褤,8924,35108
襃,8943,35139
襇,8947,35143
襍,894D,35149
襔,8954,35156
襥,8965,35173
襷,8977,35191
覀,8980,35200
覇,8987,35207
覉,8989,35209
覊,898A,35210
覑,8991,35217
覔,8994,35220
覥,89A5,35237
覧,89A7,35239
覩,89A9,35241
覼,89BC,35260
见,89C1,35265
视,89C6,35270
觧,89E7,35303
訜,8A1C,35356
訩,8A29,35369
訫,8A2B,35371
訸,8A38,35384
訽,8A3D,35389
詉,8A49,35401
詧,8A67,35431
詾,8A7E,35454
誐,8A90,35472
誔,8A94,35476
誜,8A9C,35484
誩,8AA9,35497
説,8AAC,35500
誯,8AAF,35503
誴,8AB4,35508
諌,8ACC,35532
諚,8ADA,35546
諪,8AEA,35562
諹,8AF9,35577
謌,8B0C,35596
謟,8B1F,35615
謭,8B2D,35629
謿,8B3F,35647
譃,8B43,35651
譌,8B4C,35660
譍,8B4D,35661
譞,8B5E,35678
譢,8B62,35682
譩,8B69,35689
讁,8B81,35713
讃,8B83,35715
讏,8B8F,35727
讐,8B90,35728
讛,8B9B,35739
讠,8BA0,35744
设,8BBE,35774
询,8BE2,35810
豑,8C51,35921
貛,8C9B,35995
貟,8C9F,35999
貭,8CAD,36013
賍,8CCD,36045
賔,8CD4,36052
賖,8CD6,36054
賛,8CDB,36059
賩,8CE9,36073
賫,8CEB,36075
賲,8CF2,36082
賷,8CF7,36087
贃,8D03,36099
贋,8D0B,36107
贌,8D0C,36108
贑,8D11,36113
贒,8D12,36114
贘,8D18,36120
贜,8D1C,36124
贝,8D1D,36125
赺,8D7A,36218
趂,8D82,36226
趦,8DA6,36262
趩,8DA9,36265
跀,8DC0,36288
跃,8DC3,36291
跔,8DD4,36308
踁,8E01,36353
踎,8E0E,36366
踨,8E28,36392
踪,8E2A,36394
踭,8E2D,36397
踺,8E3A,36410
蹆,8E46,36422
蹏,8E4F,36431
蹨,8E68,36456
蹱,8E71,36465
蹵,8E75,36469
蹷,8E77,36471
蹾,8E7E,36478
躀,8E80,36480
躧,8EA7,36519
躭,8EAD,36525
躰,8EB0,36528
躶,8EB6,36534
躹,8EB9,36537
躼,8EBC,36540
軃,8EC3,36547
軎,8ECE,36558
軚,8EDA,36570
転,8EE2,36578
軤,8EE4,36580
軭,8EED,36589
軲,8EF2,36594
輙,8F19,36633
輭,8F2D,36653
輰,8F30,36656
輼,8F3C,36668
轁,8F41,36673
轊,8F4A,36682
轜,8F5C,36700
车,8F66,36710
轧,8F67,36711
轮,8F6E,36718
输,8F93,36755
辠,8FA0,36768
辥,8FA5,36773
辧,8FA7,36775
辳,8FB3,36787
辵,8FB5,36789
辶,8FB6,36790
辷,8FB7,36791
辸,8FB8,36792
边,8FB9,36793
辺,8FBA,36794
辻,8FBB,36795
込,8FBC,36796
达,8FBE,36798
迁,8FC1,36801
迊,8FCA,36810
迌,8FCC,36812
迏,8FCF,36815
运,8FD0,36816
迚,8FDA,36826
迹,8FF9,36857
逈,9008,36872
递,9012,36882
逳,9033,36915
逷,9037,36919
遆,9046,36934
遌,904C,36940
遖,9056,36950
遡,9061,36961
遤,9064,36964
遬,906C,36972
邨,90A8,37032
邮,90AE,37038
邻,90BB,37051
郄,90C4,37060
酑,9151,37201
酙,9159,37209
酜,915C,37212
酞,915E,37214
酧,9167,37223
酰,9170,37232
酶,9176,37238
酼,917C,37244
醌,918C,37260
醎,918E,37262
醖,9196,37270
醩,91A9,37289
醶,91B6,37302
醻,91BB,37307
釄,91C4,37316
釖,91D6,37334
釟,91DF,37343
釥,91E5,37349
釶,91F6,37366
釺,91FA,37370
釾,91FE,37374
鈈,9208,37384
鈎,920E,37390
鈓,9213,37395
鈘,9218,37400
鈡,9221,37409
鈨,9228,37416
鈪,922A,37418
鈫,922B,37419
鈵,9235,37429
鈼,923C,37436
鉁,9241,37441
鉄,9244,37444
鉕,9255,37461
鉘,9258,37464
鉝,925D,37469
鉟,925F,37471
鉢,9262,37474
鉫,926B,37483
鉮,926E,37486
鉷,9277,37495
銁,9281,37505
銄,9284,37508
銉,9289,37513
銏,928F,37519
銮,92AE,37550
銱,92B1,37553
銹,92B9,37561
銺,92BA,37562
銾,92BE,37566
銿,92BF,37567
鋔,92D4,37588
鋛,92DB,37595
鋣,92E3,37603
鋥,92E5,37605
鋫,92EB,37611
鋬,92EC,37612
鋭,92ED,37613
鋲,92F2,37618
鋳,92F3,37619
鋴,92F4,37620
鋶,92F6,37622
鋽,92FD,37629
錃,9303,37635
錇,9307,37639
錬,932C,37676
錰,9330,37680
錱,9331,37681
鍀,9340,37696
鍁,9341,37697
鍂,9342,37698
鍃,9343,37699
鍄,9344,37700
鍅,9345,37701
鍈,9348,37704
鍟,935F,37727
鍢,9362,37730
鍦,9366,37734
鍨,9368,37736
鍩,9369,37737
鍫,936B,37739
鍮,936E,37742
鍳,9373,37747
鍴,9374,37748
鍸,9378,37752
鍽,937D,37757
鎁,9381,37761
鎄,9384,37764
鎅,9385,37765
鎆,9386,37766
鎇,9387,37767
鎐,9390,37776
鎜,939C,37788
鎠,93A0,37792
鎭,93AD,37805
鎸,93B8,37816
鎻,93BB,37819
鎽,93BD,37821
鎿,93BF,37823
鏆,93C6,37830
鏋,93CB,37835
鏓,93D3,37843
鏛,93DB,37851
鏠,93E0,37856
鏰,93F0,37872
鏱,93F1,37873
鏳,93F3,37875
鏴,93F4,37876
鐁,9401,37889
鐄,9404,37892
鐈,9408,37896
鐗,9417,37911
鐛,941B,37915
鐝,941D,37917
鐤,9424,37924
鐥,9425,37925
鐦,9426,37926
鐧,9427,37927
鐭,942D,37933
鐯,942F,37935
鐾,943E,37950
鑂,9442,37954
鑃,9443,37955
鑍,944D,37965
鑔,9454,37972
鑘,9458,37976
鑛,945B,37979
鑥,9465,37989
鑧,9467,37991
鑬,946C,37996
鑹,9479,38009
鑻,947B,38011
钅,9485,38021
钟,949F,38047
钢,94A2,38050
铁,94C1,38081
铃,94C3,38083
铜,94DC,38108
银,94F6,38134
锭,952D,38189
镇,9547,38215
镸,9578,38264
长,957F,38271
閅,9585,38277
閖,9596,38294
閗,9597,38295
閙,9599,38297
閠,95A0,38304
関,95A2,38306
閦,95A6,38310
閧,95A7,38311
閪,95AA,38314
閲,95B2,38322
门,95E8,38376
间,95F4,38388
阝,961D,38429
阳,9633,38451
阸,9638,38456
陁,9641,38465
际,9645,38469
陖,9656,38486
险,9669,38505
陻,967B,38523
隁,9681,38529
随,968F,38543
隖,9696,38550
隣,96A3,38563
隥,96A5,38565
隶,96B6,38582
隽,96BD,38589
雴,96F4,38644
霃,9703,38659
霛,971B,38683
霡,9721,38689
霱,9731,38705
霴,9734,38708
霶,9736,38710
靀,9740,38720
靁,9741,38721
靊,974A,38730
靑,9751,38737
靕,9755,38741
靗,9757,38743
靝,975D,38749
靟,975F,38751
靭,976D,38765
靱,9771,38769
鞇,9787,38791
鞉,9789,38793
鞛,979B,38811
鞟,979F,38815
鞱,97B1,38833
鞲,97B2,38834
鞴,97B4,38836
鞸,97B8,38840
鞺,97BA,38842
鞽,97BD,38845
鞾,97BE,38846
韀,97C0,38848
韂,97C2,38850
韈,97C8,38856
韒,97D2,38866
韠,97E0,38880
韦,97E6,38886
韮,97EE,38894
韲,97F2,38898
韵,97F5,38901
頔,9814,38932
頕,9815,38933
頟,981F,38943
頣,9823,38947
頮,982E,38958
頳,9833,38963
頴,9834,38964
顇,9847,38983
顋,984B,38987
顖,9856,38998
顦,9866,39014
顨,9868,39016
顬,986C,39020
页,9875,39029
颴,98B4,39092
颷,98B7,39095
颹,98B9,39097
飃,98C3,39107
飇,98C7,39111
飈,98C8,39112
飊,98CA,39114
风,98CE,39118
飜,98DC,39132
飞,98DE,39134
飠,98E0,39136
飡,98E1,39137
飦,98E6,39142
飬,98EC,39148
飱,98F1,39153
飵,98F5,39157
餎,990E,39182
餙,9919,39193
餜,991C,39196
餷,9937,39223
餸,9938,39224
餹,9939,39225
餻,993B,39227
饀,9940,39232
饂,9942,39234
饊,994A,39242
饍,994D,39245
饝,995D,39261
饢,9962,39266
饣,9963,39267
馛,999B,39323
馤,99A4,39332
馪,99AA,39338
馸,99B8,39352
馼,99BC,39356
駄,99C4,39364
駅,99C5,39365
駚,99DA,39386
駠,99E0,39392
駡,99E1,39393
駦,99E6,39398
駵,99F5,39413
騌,9A0C,39436
騐,9A10,39440
騟,9A1F,39455
騡,9A21,39457
騦,9A26,39462
騯,9A2F,39471
騻,9A3B,39483
騼,9A3C,39484
驘,9A58,39512
驜,9A5C,39516
驣,9A63,39523
马,9A6C,39532
骏,9A8F,39567
骲,9AB2,39602
骶,9AB6,39606
骺,9ABA,39610
骽,9ABD,39613
髗,9AD7,39639
髠,9AE0,39648
髢,9AE2,39650
髴,9AF4,39668
髿,9AFF,39679
鬂,9B02,39682
鬉,9B09,39689
鬏,9B0F,39695
鬔,9B14,39700
鬪,9B2A,39722
鬭,9B2D,39725
鬴,9B34,39732
鬹,9B39,39737
魀,9B40,39744
魐,9B50,39760
魩,9B69,39785
魿,9B7F,39807
鮁,9B81,39809
鮃,9B83,39811
鮋,9B8B,39819
鮍,9B8D,39821
鮎,9B8E,39822
鮏,9B8F,39823
鮗,9B97,39831
鮝,9B9D,39837
鮟,9B9F,39839
鮰,9BB0,39856
鯏,9BCF,39887
鯝,9BDD,39901
鯩,9BE9,39913
鯭,9BED,39917
鯱,9BF1,39921
鯴,9BF4,39924
鯿,9BFF,39935
