han,hex,dec
涩,6DA9,28073
悍,608D,24717
悯,60AF,24751
窍,7A8D,31373
诺,8BFA,35834
诽,8BFD,35837
袒,8892,34962
谆,8C06,35846
祟,795F,31071
恕,6055,24661
娩,5A29,23081
骏,9A8F,39567
琐,7410,29712
麸,9EB8,40632
琉,7409,29705
琅,7405,29701
措,63AA,25514
捺,637A,25466
捶,6376,25462
赦,8D66,36198
埠,57E0,22496
捻,637B,25467
掐,6390,25488
掂,6382,25474
掖,6396,25494
掷,63B7,25527
掸,63B8,25528
掺,63BA,25530
勘,52D8,21208
聊,804A,32842
娶,5A36,23094
菱,83F1,33777
菲,83F2,33778
萎,840E,33806
菩,83E9,33769
萤,8424,33828
乾,4E7E,20094
萧,8427,33831
萨,8428,33832
菇,83C7,33735
彬,5F6C,24428
梗,6897,26775
梧,68A7,26791
梭,68AD,26797
曹,66F9,26361
酝,915D,37213
酗,9157,37207
厢,53A2,21410
硅,7845,30789
硕,7855,30805
奢,5962,22882
盔,76D4,30420
匾,533E,21310
颅,9885,39045
彪,5F6A,24426
眶,7736,30518
晤,6664,26212
曼,66FC,26364
晦,6666,26214
冕,5195,20885
啡,5561,21857
畦,7566,30054
趾,8DBE,36286
啃,5543,21827
蛆,86C6,34502
蚯,86AF,34479
蛉,86C9,34505
蛀,86C0,34496
唬,552C,21804
啰,5570,21872
唾,553E,21822
啤,5564,21860
啥,5565,21861
啸,5578,21880
崎,5D0E,23822
逻,903B,36923
崔,5D14,23828
崩,5D29,23849
婴,5A74,23156
赊,8D4A,36170
铐,94D0,38096
铛,94DB,38107
铝,94DD,38109
铡,94E1,38113
铣,94E3,38115
铭,94ED,38125
矫,77EB,30699
秸,79F8,31224
秽,79FD,31229
笙,7B19,31513
笤,7B24,31524
偎,504E,20558
傀,5080,20608
躯,8EAF,36527
兜,515C,20828
衅,8845,34885
徘,5F98,24472
徙,5F99,24473
舶,8236,33334
舷,8237,33335
舵,8235,33333
敛,655B,25947
翎,7FCE,32718
脯,812F,33071
逸,9038,36920
凰,51F0,20976
猖,7316,29462
祭,796D,31085
烹,70F9,28921
庶,5EB6,24246
庵,5EB5,24245
痊,75CA,30154
阎,960E,38414
阐,9610,38416
眷,7737,30519
焊,710A,28938
焕,7115,28949
鸿,9E3F,40511
涯,6DAF,28079
淑,6DD1,28113
淌,6DCC,28108
淮,6DEE,28142
淆,6DC6,28102
渊,6E0A,28170
淫,6DEB,28139
淳,6DF3,28147
淤,6DE4,28132
淀,6DC0,28096
涮,6DAE,28078
涵,6DB5,28085
惦,60E6,24806
悴,60B4,24756
惋,60CB,24779
寂,5BC2,23490
窒,7A92,31378
谍,8C0D,35853
谐,8C10,35856
裆,88C6,35014
袱,88B1,34993
祷,7977,31095
谒,8C12,35858
谓,8C13,35859
谚,8C1A,35866
尉,5C09,23561
堕,5815,22549
隅,9685,38533
婉,5A49,23113
颇,9887,39047
绰,7EF0,32496
绷,7EF7,32503
综,7EFC,32508
绽,7EFD,32509
缀,7F00,32512
巢,5DE2,24034
琳,7433,29747
琢,7422,29730
琼,743C,29756
揍,63CD,25549
堰,5830,22576
揩,63E9,25577
揽,63FD,25597
揖,63D6,25558
彭,5F6D,24429
揣,63E3,25571
搀,6400,25600
搓,6413,25619
壹,58F9,22777
搔,6414,25620
葫,846B,33899
募,52DF,21215
蒋,848B,33931
蒂,8482,33922
韩,97E9,38889
棱,68F1,26865
椰,6930,26928
焚,711A,28954
椎,690E,26894
棺,68FA,26874
榔,6994,27028
椭,692D,26925
粟,7C9F,31903
棘,68D8,26840
酣,9163,37219
酥,9165,37221
硝,785D,30813
硫,786B,30827
颊,988A,39050
雳,96F3,38643
翘,7FD8,32728
凿,51FF,20991
棠,68E0,26848
晰,6670,26224
鼎,9F0E,40718
喳,55B3,21939
遏,904F,36943
晾,667E,26238
畴,7574,30068
跋,8DCB,36299
跛,8DDB,36315
蛔,86D4,34516
蜒,8712,34578
蛤,86E4,34532
鹃,9E43,40515
喻,55BB,21947
啼,557C,21884
喧,55A7,21927
嵌,5D4C,23884
赋,8D4B,36171
赎,8D4E,36174
赐,8D50,36176
锉,9509,38153
锌,950C,38156
甥,7525,29989
掰,63B0,25520
氮,6C2E,27694
氯,6C2F,27695
黍,9ECD,40653
筏,7B4F,31567
牍,724D,29261
粤,7CA4,31908
逾,903E,36926
腌,814C,33100
腋,814B,33099
腕,8155,33109
猩,7329,29481
猬,732C,29484
惫,60EB,24811
敦,6566,25958
痘,75D8,30168
痢,75E2,30178
痪,75EA,30186
竣,7AE3,31459
翔,7FD4,32724
奠,5960,22880
遂,9042,36930
焙,7119,28953
滞,6EDE,28382
湘,6E58,28248
渤,6E24,28196
渺,6E3A,28218
溃,6E83,28291
溅,6E85,28293
湃,6E43,28227
愕,6115,24853
惶,60F6,24822
寓,5BD3,23507
窖,7A96,31382
窘,7A98,31384
雇,96C7,38599
谤,8C24,35876
犀,7280,29312
隘,9698,38552
媒,5A92,23186
媚,5A9A,23194
婿,5A7F,23167
缅,7F05,32517
缆,7F06,32518
缔,7F14,32532
缕,7F15,32533
骚,9A9A,39578
瑟,745F,29791
鹉,9E49,40521
瑰,7470,29808
搪,642A,25642
聘,8058,32856
斟,659F,26015
靴,9774,38772
靶,9776,38774
蓖,84D6,34006
蒿,84BF,33983
蒲,84B2,33970
蓉,84C9,33993
楔,6954,26964
椿,693F,26943
楷,6977,26999
榄,6984,27012
楞,695E,26974
楣,6963,26979
酪,916A,37226
碘,7898,30872
硼,787C,30844
碉,7889,30857
辐,8F90,36752
辑,8F91,36753
频,9891,39057
睹,7779,30585
睦,7766,30566
瞄,7784,30596
嗜,55DC,21980
嗦,55E6,21990
暇,6687,26247
畸,7578,30072
跷,8DF7,36343
跺,8DFA,36346
蜈,8708,34568
蜗,8717,34583
蜕,8715,34581
蛹,86F9,34553
嗅,55C5,21957
嗡,55E1,21985
嗤,55E4,21988
署,7F72,32626
蜀,8700,34560
幌,5E4C,24140
锚,951A,38170
锥,9525,38181
锨,9528,38184
锭,952D,38189
锰,9530,38192
稚,7A1A,31258
颓,9893,39059
筷,7B77,31607
魁,9B41,39745
衙,8859,34905
腻,817B,33147
腮,816E,33134
腺,817A,33146
鹏,9E4F,40527
肄,8084,32900
猿,733F,29503
颖,9896,39062
煞,715E,29022
雏,96CF,38607
馍,998D,39309
馏,998F,39311
禀,7980,31104
痹,75F9,30201
廓,5ED3,24275
痴,75F4,30196
靖,9756,38742
誊,8A8A,35466
漓,6F13,28435
溢,6EA2,28322
溯,6EAF,28335
溶,6EB6,28342
滓,6ED3,28371
溺,6EBA,28346
寞,5BDE,23518
窥,7AA5,31397
窟,7A9F,31391
寝,5BDD,23517
褂,8902,35074
裸,88F8,35064
谬,8C2C,35884
媳,5AB3,23219
嫉,5AC9,23241
缚,7F1A,32538
缤,7F24,32548
剿,527F,21119
赘,8D58,36184
熬,71AC,29100
赫,8D6B,36203
蔫,852B,34091
摹,6479,25721
蔓,8513,34067
蔗,8517,34071
蔼,853C,34108
熙,7199,29081
蔚,851A,34074
兢,5162,20834
榛,699B,27035
榕,6995,27029
酵,9175,37237
碟,789F,30879
碴,78B4,30900
碱,78B1,30897
碳,78B3,30899
辕,8F95,36757
辖,8F96,36758
雌,96CC,38604
墅,5885,22661
嘁,5601,22017
踊,8E0A,36362
蝉,8749,34633
嘀,5600,22016
幔,5E54,24148
镀,9540,38208
舔,8214,33300
熏,718F,29071
箍,7B8D,31629
箕,7B95,31637
箫,7BAB,31659
舆,8206,33286
僧,50E7,20711
孵,5B75,23413
瘩,7629,30249
瘟,761F,30239
彰,5F70,24432
粹,7CB9,31929
漱,6F31,28465
漩,6F29,28457
漾,6F3E,28478
慷,6177,24951
寡,5BE1,23521
寥,5BE5,23525
谭,8C2D,35885
褐,8910,35088
褪,892A,35114
隧,96A7,38567
嫡,5AE1,23265
缨,7F28,32552
撵,64B5,25781
撩,64A9,25769
撮,64AE,25774
撬,64AC,25772
擒,64D2,25810
墩,58A9,22697
撰,64B0,25776
鞍,978D,38797
蕊,854A,34122
蕴,8574,34164
樊,6A0A,27146
樟,6A1F,27167
橄,6A44,27204
敷,6577,25975
豌,8C4C,35916
醇,9187,37255
磕,78D5,30933
磅,78C5,30917
碾,78BE,30910
憋,618B,24971
嘶,5636,22070
嘲,5632,22066
嘹,5639,22073
蝠,8760,34656
蝎,874E,34638
蝌,874C,34636
蝗,8757,34647
蝙,8759,34649
嘿,563F,22079
幢,5E62,24162
镊,954A,38218
镐,9550,38224
稽,7A3D,31293
篓,7BD3,31699
膘,8198,33176
鲤,9CA4,40100
鲫,9CAB,40107
褒,8912,35090
瘪,762A,30250
瘤,7624,30244
瘫,762B,30251
凛,51DB,20955
澎,6F8E,28558
潭,6F6D,28525
潦,6F66,28518
澳,6FB3,28595
潘,6F58,28504
澈,6F88,28552
澜,6F9C,28572
澄,6F84,28548
憔,6194,24980
懊,61CA,25034
憎,618E,24974
翩,7FE9,32745
褥,8925,35109
谴,8C34,35892
鹤,9E64,40548
憨,61A8,25000
履,5C65,23653
嬉,5B09,23305
豫,8C6B,35947
缭,7F2D,32557
撼,64BC,25788
擂,64C2,25794
擅,64C5,25797
蕾,857E,34174
薛,859B,34203
薇,8587,34183
擎,64CE,25806
翰,7FF0,32752
噩,5669,22121
橱,6A71,27249
橙,6A59,27225
瓢,74E2,29922
磺,78FA,30970
霍,970D,38669
霎,970E,38670
辙,8F99,36761
冀,5180,20864
踱,8E31,36401
蹂,8E42,36418
蟆,87C6,34758
螃,8783,34691
螟,879F,34719
噪,566A,22122
鹦,9E66,40550
黔,9ED4,40660
穆,7A46,31302
篡,7BE1,31713
篷,7BF7,31735
篙,7BD9,31705
篱,7BF1,31729
儒,5112,20754
膳,81B3,33203
鲸,9CB8,40120
瘾,763E,30270
瘸,7638,30264
糙,7CD9,31961
燎,71CE,29134
濒,6FD2,28626
憾,61BE,25022
懈,61C8,25032
窿,7ABF,31423
缰,7F30,32560
壕,58D5,22741
藐,85D0,34256
檬,6AAC,27308
檐,6A90,27280
檩,6AA9,27305
檀,6A80,27264
礁,7901,30977
磷,78F7,30967
瞭,77AD,30637
瞬,77AC,30636
瞳,77B3,30643
瞪,77AA,30634
曙,66D9,26329
蹋,8E4B,36427
蟋,87CB,34763
蟀,87C0,34752
嚎,568E,22158
赡,8D61,36193
镣,9563,38243
魏,9B4F,39759
簇,7C07,31751
儡,5121,20769
徽,5FBD,24509
爵,7235,29237
朦,6726,26406
臊,81CA,33226
鳄,9CC4,40132
糜,7CDC,31964
癌,764C,30284
懦,61E6,25062
豁,8C41,35905
臀,81C0,33216
藕,85D5,34261
藤,85E4,34276
瞻,77BB,30651
嚣,56A3,22179
鳍,9CCD,40141
癞,765E,30302
瀑,7011,28689
襟,895F,35167
璧,74A7,29863
戳,6233,25139
攒,6512,25874
孽,5B7D,23421
蘑,8611,34321
藻,85FB,34299
鳖,9CD6,40150
蹭,8E6D,36461
蹬,8E6C,36460
簸,7C38,31800
簿,7C3F,31807
蟹,87F9,34809
靡,9761,38753
癣,7663,30307
羹,7FB9,32697
鬓,9B13,39699
攘,6518,25880
蠕,8815,34837
巍,5DCD,24013
鳞,9CDE,40158
糯,7CEF,31983
譬,8B6C,35692
霹,9739,38713
躏,8E8F,36495
髓,9AD3,39635
蘸,8638,34360
镶,9576,38262
瓤,74E4,29924
矗,77D7,30679
