han,hex,dec
清,6E05,28165
情,60C5,24773
晴,6674,26228
顷,9877,39031
请,8BF7,35831
庆,5E86,24198
穷,7A77,31351
丘,4E18,19992
秋,79CB,31179
蚯,86AF,34479
求,6C42,27714
球,7403,29699
区,533A,21306
曲,66F2,26354
驱,9A71,39537
屈,5C48,23624
躯,8EAF,36527
趋,8D8B,36235
取,53D6,21462
娶,5A36,23094
去,53BB,21435
趣,8DA3,36259
圈,5708,22280
全,5168,20840
权,6743,26435
泉,6CC9,27849
拳,62F3,25331
犬,72AC,29356
劝,529D,21149
券,5238,21048
缺,7F3A,32570
却,5374,21364
雀,96C0,38592
确,786E,30830
鹊,9E4A,40522
裙,88D9,35033
群,7FA4,32676
然,7136,28982
燃,71C3,29123
染,67D3,26579
嚷,56B7,22199
壤,58E4,22756
让,8BA9,35753
饶,9976,39286
扰,6270,25200
绕,7ED5,32469
惹,60F9,24825
热,70ED,28909
人,4EBA,20154
仁,4EC1,20161
忍,5FCD,24525
认,8BA4,35748
任,4EFB,20219
扔,6254,25172
仍,4ECD,20173
日,65E5,26085
绒,7ED2,32466
荣,8363,33635
容,5BB9,23481
溶,6EB6,28342
熔,7194,29076
融,878D,34701
柔,67D4,26580
肉,8089,32905
如,5982,22914
儒,5112,20754
乳,4E73,20083
辱,8FB1,36785
入,5165,20837
软,8F6F,36719
锐,9510,38160
瑞,745E,29790
润,6DA6,28070
若,82E5,33509
弱,5F31,24369
撒,6492,25746
洒,6D12,27922
萨,8428,33832
塞,585E,22622
赛,8D5B,36187
三,4E09,19977
伞,4F1E,20254
散,6563,25955
桑,6851,26705
嗓,55D3,21971
丧,4E27,20007
扫,626B,25195
嫂,5AC2,23234
色,8272,33394
森,68EE,26862
僧,50E7,20711
杀,6740,26432
沙,6C99,27801
纱,7EB1,32433
刹,5239,21049
砂,7802,30722
傻,50BB,20667
啥,5565,21861
晒,6652,26194
山,5C71,23665
杉,6749,26441
衫,886B,34923
珊,73CA,29642
闪,95EA,38378
陕,9655,38485
扇,6247,25159
善,5584,21892
伤,4F24,20260
商,5546,21830
赏,8D4F,36175
上,4E0A,19978
尚,5C1A,23578
梢,68A2,26786
烧,70E7,28903
稍,7A0D,31245
少,5C11,23569
绍,7ECD,32461
哨,54E8,21736
舌,820C,33292
蛇,86C7,34503
舍,820D,33293
设,8BBE,35774
社,793E,31038
射,5C04,23556
涉,6D89,28041
摄,6444,25668
申,7533,30003
伸,4F38,20280
身,8EAB,36523
深,6DF1,28145
神,795E,31070
审,5BA1,23457
婶,5A76,23158
肾,80BE,32958
甚,751A,29978
渗,6E17,28183
慎,614E,24910
升,5347,21319
生,751F,29983
声,58F0,22768
牲,7272,29298
胜,80DC,32988
绳,7EF3,32499
省,7701,30465
圣,5723,22307
盛,76DB,30427
剩,5269,21097
尸,5C38,23608
失,5931,22833
师,5E08,24072
诗,8BD7,35799
施,65BD,26045
狮,72EE,29422
湿,6E7F,28287
十,5341,21313
什,4EC0,20160
石,77F3,30707
时,65F6,26102
识,8BC6,35782
实,5B9E,23454
拾,62FE,25342
蚀,8680,34432
食,98DF,39135
史,53F2,21490
使,4F7F,20351
始,59CB,22987
驶,9A76,39542
士,58EB,22763
氏,6C0F,27663
世,4E16,19990
市,5E02,24066
示,793A,31034
式,5F0F,24335
事,4E8B,20107
侍,4F8D,20365
势,52BF,21183
视,89C6,35270
试,8BD5,35797
饰,9970,39280
室,5BA4,23460
是,662F,26159
适,9002,36866
逝,901D,36893
释,91CA,37322
收,6536,25910
手,624B,25163
守,5B88,23432
首,9996,39318
寿,5BFF,23551
受,53D7,21463
兽,517D,20861
售,552E,21806
授,6388,25480
瘦,7626,30246
书,4E66,20070
抒,6292,25234
叔,53D4,21460
枢,67A2,26530
殊,6B8A,27530
疏,758F,30095
舒,8212,33298
输,8F93,36755
蔬,852C,34092
熟,719F,29087
暑,6691,26257
署,7F72,32626
鼠,9F20,40736
薯,85AF,34223
术,672F,26415
束,675F,26463
述,8FF0,36848
树,6811,26641
竖,7AD6,31446
数,6570,25968
刷,5237,21047
耍,800D,32781
衰,8870,34928
摔,6454,25684
甩,7529,29993
帅,5E05,24069
双,53CC,21452
霜,971C,38684
爽,723D,29245
谁,8C01,35841
水,6C34,27700
税,7A0E,31246
睡,7761,30561
顺,987A,39034
瞬,77AC,30636
说,8BF4,35828
丝,4E1D,19997
司,53F8,21496
私,79C1,31169
思,601D,24605
斯,65AF,26031
撕,6495,25749
死,6B7B,27515
四,56DB,22235
寺,5BFA,23546
似,4F3C,20284
饲,9972,39282
松,677E,26494
耸,8038,32824
宋,5B8B,23435
送,9001,36865
颂,9882,39042
搜,641C,25628
艘,8258,33368
苏,82CF,33487
俗,4FD7,20439
诉,8BC9,35785
肃,8083,32899
素,7D20,32032
速,901F,36895
宿,5BBF,23487
塑,5851,22609
酸,9178,37240
蒜,849C,33948
算,7B97,31639
虽,867D,34429
随,968F,38543
髓,9AD3,39635
岁,5C81,23681
遂,9042,36930
碎,788E,30862
穗,7A57,31319
孙,5B59,23385
损,635F,25439
笋,7B0B,31499
缩,7F29,32553
所,6240,25152
索,7D22,32034
锁,9501,38145
他,4ED6,20182
她,5979,22905
它,5B83,23427
塌,584C,22604
塔,5854,22612
踏,8E0F,36367
胎,80CE,32974
台,53F0,21488
抬,62AC,25260
太,592A,22826
态,6001,24577
泰,6CF0,27888
贪,8D2A,36138
摊,644A,25674
滩,6EE9,28393
坛,575B,22363
谈,8C08,35848
潭,6F6D,28525
坦,5766,22374
叹,53F9,21497
炭,70AD,28845
探,63A2,25506
碳,78B3,30899
汤,6C64,27748
唐,5510,21776
堂,5802,22530
塘,5858,22616
糖,7CD6,31958
躺,8EBA,36538
趟,8D9F,36255
涛,6D9B,28059
掏,638F,25487
逃,9003,36867
桃,6843,26691
陶,9676,38518
淘,6DD8,28120
萄,8404,33796
讨,8BA8,35752
套,5957,22871
特,7279,29305
疼,75BC,30140
腾,817E,33150
藤,85E4,34276
梯,68AF,26799
踢,8E22,36386
啼,557C,21884
提,63D0,25552
题,9898,39064
蹄,8E44,36420
体,4F53,20307
替,66FF,26367
天,5929,22825
添,6DFB,28155
田,7530,30000
甜,751C,29980
填,586B,22635
挑,6311,25361
条,6761,26465
跳,8DF3,36339
贴,8D34,36148
铁,94C1,38081
厅,5385,21381
听,542C,21548
廷,5EF7,24311
亭,4EAD,20141
庭,5EAD,24237
停,505C,20572
蜓,8713,34579
挺,633A,25402
艇,8247,33351
通,901A,36890
同,540C,21516
桐,6850,26704
铜,94DC,38108
童,7AE5,31461
统,7EDF,32479
桶,6876,26742
筒,7B52,31570
痛,75DB,30171
偷,5077,20599
头,5934,22836
投,6295,25237
透,900F,36879
突,7A81,31361
图,56FE,22270
徒,5F92,24466
涂,6D82,28034
途,9014,36884
屠,5C60,23648
土,571F,22303
吐,5410,21520
兔,5154,20820
团,56E2,22242
推,63A8,25512
腿,817F,33151
退,9000,36864
吞,541E,21534
托,6258,25176
拖,62D6,25302
脱,8131,33073
驼,9A7C,39548
妥,59A5,22949
拓,62D3,25299
唾,553E,21822
哇,54C7,21703
娃,5A03,23043
挖,6316,25366
蛙,86D9,34521
瓦,74E6,29926
歪,6B6A,27498
外,5916,22806
弯,5F2F,24367
湾,6E7E,28286
丸,4E38,20024
完,5B8C,23436
玩,73A9,29609
顽,987D,39037
挽,633D,25405
晚,665A,26202
碗,7897,30871
万,4E07,19975
汪,6C6A,27754
亡,4EA1,20129
王,738B,29579
网,7F51,32593
往,5F80,24448
忘,5FD8,24536
旺,65FA,26106
望,671B,26395
危,5371,21361
威,5A01,23041
微,5FAE,24494
为,4E3A,20026
围,56F4,22260
违,8FDD,36829
唯,552F,21807
惟,60DF,24799
维,7EF4,32500
伟,4F1F,20255
伪,4F2A,20266
尾,5C3E,23614
纬,7EAC,32428
委,59D4,22996
萎,840E,33806
卫,536B,21355
未,672A,26410
位,4F4D,20301
味,5473,21619
胃,80C3,32963
谓,8C13,35859
喂,5582,21890
慰,6170,24944
魏,9B4F,39759
温,6E29,28201
文,6587,25991
纹,7EB9,32441
闻,95FB,38395
蚊,868A,34442
吻,543B,21563
稳,7A33,31283
问,95EE,38382
翁,7FC1,32705
窝,7A9D,31389
我,6211,25105
沃,6C83,27779
卧,5367,21351
握,63E1,25569
乌,4E4C,20044
污,6C61,27745
屋,5C4B,23627
无,65E0,26080
吴,5434,21556
吾,543E,21566
五,4E94,20116
午,5348,21320
伍,4F0D,20237
武,6B66,27494
舞,821E,33310
务,52A1,21153
物,7269,29289
误,8BEF,35823
悟,609F,24735
雾,96FE,38654
夕,5915,22805
西,897F,35199
吸,5438,21560
希,5E0C,24076
析,6790,26512
息,606F,24687
牺,727A,29306
悉,6089,24713
惜,60DC,24796
晰,6670,26224
稀,7A00,31232
溪,6EAA,28330
锡,9521,38177
熙,7199,29081
嘻,563B,22075
膝,819D,33181
习,4E60,20064
席,5E2D,24109
袭,88AD,34989
媳,5AB3,23219
洗,6D17,27927
喜,559C,21916
戏,620F,25103
系,7CFB,31995
细,7EC6,32454
隙,9699,38553
虾,867E,34430
瞎,778E,30606
峡,5CE1,23777
狭,72ED,29421
辖,8F96,36758
霞,971E,38686
下,4E0B,19979
吓,5413,21523
夏,590F,22799
厦,53A6,21414
仙,4ED9,20185
先,5148,20808
纤,7EA4,32420
掀,6380,25472
鲜,9C9C,40092
闲,95F2,38386
弦,5F26,24358
贤,8D24,36132
咸,54B8,21688
衔,8854,34900
嫌,5ACC,23244
显,663E,26174
险,9669,38505
县,53BF,21439
现,73B0,29616
线,7EBF,32447
限,9650,38480
宪,5BAA,23466
陷,9677,38519
献,732E,29486
腺,817A,33146
乡,4E61,20065
相,76F8,30456
香,9999,39321
厢,53A2,21410
湘,6E58,28248
箱,7BB1,31665
详,8BE6,35814
祥,7965,31077
翔,7FD4,32724
享,4EAB,20139
响,54CD,21709
想,60F3,24819
向,5411,21521
巷,5DF7,24055
项,9879,39033
象,8C61,35937
像,50CF,20687
橡,6A61,27233
削,524A,21066
消,6D88,28040
萧,8427,33831
硝,785D,30813
销,9500,38144
小,5C0F,23567
晓,6653,26195
孝,5B5D,23389
效,6548,25928
校,6821,26657
笑,7B11,31505
些,4E9B,20123
歇,6B47,27463
协,534F,21327
胁,80C1,32961
斜,659C,26012
谐,8C10,35856
携,643A,25658
鞋,978B,38795
写,5199,20889
泄,6CC4,27844
泻,6CFB,27899
卸,5378,21368
屑,5C51,23633
械,68B0,26800
谢,8C22,35874
蟹,87F9,34809
心,5FC3,24515
辛,8F9B,36763
欣,6B23,27427
新,65B0,26032
信,4FE1,20449
兴,5174,20852
星,661F,26143
猩,7329,29481
刑,5211,21009
行,884C,34892
形,5F62,24418
型,578B,22411
醒,9192,37266
杏,674F,26447
姓,59D3,22995
幸,5E78,24184
性,6027,24615
凶,51F6,20982
兄,5144,20804
匈,5308,21256
胸,80F8,33016
雄,96C4,38596
熊,718A,29066
休,4F11,20241
修,4FEE,20462
羞,7F9E,32670
朽,673D,26429
秀,79C0,31168
绣,7EE3,32483
袖,8896,34966
须,987B,39035
虚,865A,34394
需,9700,38656
徐,5F90,24464
许,8BB8,35768
序,5E8F,24207
叙,53D9,21465
畜,755C,30044
绪,7EEA,32490
续,7EED,32493
嗅,55C5,21957
蓄,84C4,33988
宣,5BA3,23459
玄,7384,29572
悬,60AC,24748
旋,65CB,26059
选,9009,36873
穴,7A74,31348
学,5B66,23398
雪,96EA,38634
血,8840,34880
寻,5BFB,23547
巡,5DE1,24033
询,8BE2,35810
循,5FAA,24490
训,8BAD,35757
讯,8BAF,35759
迅,8FC5,36805
压,538B,21387
呀,5440,21568
鸦,9E26,40486
鸭,9E2D,40493
牙,7259,29273
芽,82BD,33469
崖,5D16,23830
哑,54D1,21713
雅,96C5,38597
亚,4E9A,20122
咽,54BD,21693
烟,70DF,28895
淹,6DF9,28153
延,5EF6,24310
严,4E25,20005
言,8A00,35328
岩,5CA9,23721
沿,6CBF,27839
炎,708E,28814
研,7814,30740
盐,76D0,30416
颜,989C,39068
衍,884D,34893
掩,63A9,25513
眼,773C,30524
演,6F14,28436
厌,538C,21388
宴,5BB4,23476
艳,8273,33395
验,9A8C,39564
焰,7130,28976
雁,96C1,38593
燕,71D5,29141
央,592E,22830
扬,626C,25196
羊,7F8A,32650
阳,9633,38451
杨,6768,26472
洋,6D0B,27915
仰,4EF0,20208
养,517B,20859
氧,6C27,27687
痒,75D2,30162
样,6837,26679
腰,8170,33136
邀,9080,36992
摇,6447,25671
遥,9065,36965
咬,54AC,21676
药,836F,33647
要,8981,35201
耀,8000,32768
爷,7237,29239
也,4E5F,20063
冶,51B6,20918
野,91CE,37326
业,4E1A,19994
叶,53F6,21494
页,9875,39029
夜,591C,22812
液,6DB2,28082
一,4E00,19968
伊,4F0A,20234
衣,8863,34915
医,533B,21307
依,4F9D,20381
仪,4EEA,20202
夷,5937,22839
宜,5B9C,23452
姨,59E8,23016
移,79FB,31227
遗,9057,36951
疑,7591,30097
乙,4E59,20057
已,5DF2,24050
以,4EE5,20197
矣,77E3,30691
蚁,8681,34433
椅,6905,26885
义,4E49,20041
亿,4EBF,20159
忆,5FC6,24518
艺,827A,33402
议,8BAE,35758
亦,4EA6,20134
异,5F02,24322
役,5F79,24441
抑,6291,25233
译,8BD1,35793
易,6613,26131
疫,75AB,30123
益,76CA,30410
谊,8C0A,35850
逸,9038,36920
意,610F,24847
溢,6EA2,28322
毅,6BC5,27589
翼,7FFC,32764
因,56E0,22240
阴,9634,38452
音,97F3,38899
吟,541F,21535
银,94F6,38134
引,5F15,24341
饮,996E,39278
蚓,8693,34451
隐,9690,38544
印,5370,21360
应,5E94,24212
英,82F1,33521
婴,5A74,23156
鹰,9E70,40560
迎,8FCE,36814
盈,76C8,30408
营,8425,33829
蝇,8747,34631
赢,8D62,36194
影,5F71,24433
映,6620,26144
硬,786C,30828
哟,54DF,21727
拥,62E5,25317
永,6C38,27704
泳,6CF3,27891
勇,52C7,21191
涌,6D8C,28044
用,7528,29992
优,4F18,20248
忧,5FE7,24551
幽,5E7D,24189
悠,60A0,24736
尤,5C24,23588
由,7531,30001
犹,72B9,29369
邮,90AE,37038
油,6CB9,27833
游,6E38,28216
友,53CB,21451
有,6709,26377
又,53C8,21448
右,53F3,21491
幼,5E7C,24188
诱,8BF1,35825
于,4E8E,20110
予,4E88,20104
余,4F59,20313
鱼,9C7C,40060
娱,5A31,23089
渔,6E14,28180
愉,6109,24841
愚,611A,24858
与,4E0E,19982
宇,5B87,23431
羽,7FBD,32701
雨,96E8,38632
语,8BED,35821
玉,7389,29577
吁,5401,21505
育,80B2,32946
郁,90C1,37057
狱,72F1,29425
浴,6D74,28020
预,9884,39044
域,57DF,22495
欲,6B32,27442
喻,55BB,21947
寓,5BD3,23507
御,5FA1,24481
裕,88D5,35029
遇,9047,36935
愈,6108,24840
誉,8A89,35465
豫,8C6B,35947
元,5143,20803
员,5458,21592
园,56ED,22253
原,539F,21407
圆,5706,22278
袁,8881,34945
援,63F4,25588
缘,7F18,32536
源,6E90,28304
远,8FDC,36828
怨,6028,24616
院,9662,38498
愿,613F,24895
曰,66F0,26352
约,7EA6,32422
月,6708,26376
岳,5CB3,23731
钥,94A5,38053
悦,60A6,24742
阅,9605,38405
跃,8DC3,36291
越,8D8A,36234
云,4E91,20113
匀,5300,21248
允,5141,20801
孕,5B55,23381
运,8FD0,36816
晕,6655,26197
韵,97F5,38901
蕴,8574,34164
杂,6742,26434
砸,7838,30776
灾,707E,28798
栽,683D,26685
宰,5BB0,23472
载,8F7D,36733
再,518D,20877
在,5728,22312
咱,54B1,21681
暂,6682,26242
赞,8D5E,36190
脏,810F,33039
葬,846C,33900
遭,906D,36973
糟,7CDF,31967
早,65E9,26089
枣,67A3,26531
藻,85FB,34299
灶,7076,28790
皂,7682,30338
造,9020,36896
噪,566A,22122
燥,71E5,29157
躁,8E81,36481
则,5219,21017
择,62E9,25321
泽,6CFD,27901
责,8D23,36131
贼,8D3C,36156
怎,600E,24590
曾,66FE,26366
增,589E,22686
赠,8D60,36192
渣,6E23,28195
扎,624E,25166
眨,7728,30504
炸,70B8,28856
摘,6458,25688
宅,5B85,23429
窄,7A84,31364
债,503A,20538
沾,6CBE,27838
粘,7C98,31896
展,5C55,23637
占,5360,21344
战,6218,25112
站,7AD9,31449
张,5F20,24352
章,7AE0,31456
涨,6DA8,28072
掌,638C,25484
丈,4E08,19976
仗,4ED7,20183
帐,5E10,24080
胀,80C0,32960
账,8D26,36134
障,969C,38556
招,62DB,25307
找,627E,25214
召,53EC,21484
兆,5146,20806
赵,8D75,36213
照,7167,29031
罩,7F69,32617
遮,906E,36974
折,6298,25240
哲,54F2,21746
者,8005,32773
这,8FD9,36825
浙,6D59,27993
针,9488,38024
侦,4FA6,20390
珍,73CD,29645
真,771F,30495
诊,8BCA,35786
枕,6795,26517
阵,9635,38453
振,632F,25391
镇,9547,38215
震,9707,38663
争,4E89,20105
征,5F81,24449
挣,6323,25379
睁,7741,30529
蒸,84B8,33976
整,6574,25972
正,6B63,27491
证,8BC1,35777
郑,90D1,37073
政,653F,25919
症,75C7,30151
之,4E4B,20043
支,652F,25903
汁,6C41,27713
芝,829D,33437
枝,679D,26525
知,77E5,30693
织,7EC7,32455
肢,80A2,32930
脂,8102,33026
蜘,8718,34584
执,6267,25191
直,76F4,30452
值,503C,20540
职,804C,32844
植,690D,26893
殖,6B96,27542
止,6B62,27490
只,53EA,21482
旨,65E8,26088
址,5740,22336
纸,7EB8,32440
指,6307,25351
趾,8DBE,36286
至,81F3,33267
志,5FD7,24535
制,5236,21046
治,6CBB,27835
质,8D28,36136
致,81F4,33268
智,667A,26234
置,7F6E,32622
中,4E2D,20013
忠,5FE0,24544
终,7EC8,32456
钟,949F,38047
肿,80BF,32959
种,79CD,31181
仲,4EF2,20210
众,4F17,20247
重,91CD,37325
州,5DDE,24030
舟,821F,33311
周,5468,21608
洲,6D32,27954
轴,8F74,36724
宙,5B99,23449
皱,76B1,30385
骤,9AA4,39588
朱,6731,26417
株,682A,26666
珠,73E0,29664
诸,8BF8,35832
猪,732A,29482
蛛,86DB,34523
竹,7AF9,31481
烛,70DB,28891
逐,9010,36880
主,4E3B,20027
属,5C5E,23646
煮,716E,29038
嘱,5631,22065
住,4F4F,20303
助,52A9,21161
注,6CE8,27880
贮,8D2E,36142
驻,9A7B,39547
柱,67F1,26609
祝,795D,31069
著,8457,33879
筑,7B51,31569
抓,6293,25235
爪,722A,29226
专,4E13,19987
砖,7816,30742
转,8F6C,36716
赚,8D5A,36186
庄,5E84,24196
桩,6869,26729
装,88C5,35013
壮,58EE,22766
状,72B6,29366
撞,649E,25758
追,8FFD,36861
准,51C6,20934
捉,6349,25417
桌,684C,26700
着,7740,30528
仔,4ED4,20180
兹,5179,20857
姿,59FF,23039
资,8D44,36164
滋,6ECB,28363
籽,7C7D,31869
子,5B50,23376
紫,7D2B,32043
字,5B57,23383
自,81EA,33258
宗,5B97,23447
综,7EFC,32508
棕,68D5,26837
踪,8E2A,36394
总,603B,24635
纵,7EB5,32437
走,8D70,36208
奏,594F,22863
租,79DF,31199
足,8DB3,36275
族,65CF,26063
阻,963B,38459
组,7EC4,32452
祖,7956,31062
钻,94BB,38075
嘴,5634,22068
最,6700,26368
罪,7F6A,32618
醉,9189,37257
尊,5C0A,23562
遵,9075,36981
昨,6628,26152
左,5DE6,24038
作,4F5C,20316
坐,5750,22352
座,5EA7,24231
做,505A,20570
蔼,853C,34108
隘,9698,38552
庵,5EB5,24245
鞍,978D,38797
黯,9EEF,40687
肮,80AE,32942
拗,62D7,25303
袄,8884,34948
懊,61CA,25034
扒,6252,25170
芭,82AD,33453
疤,75A4,30116
捌,634C,25420
跋,8DCB,36299
靶,9776,38774
掰,63B0,25520
扳,6273,25203
拌,62CC,25292
绊,7ECA,32458
梆,6886,26758
绑,7ED1,32465
榜,699C,27036
蚌,868C,34444
谤,8C24,35876
磅,78C5,30917
镑,9551,38225
苞,82DE,33502
褒,8912,35090
雹,96F9,38649
鲍,9C8D,40077
狈,72C8,29384
悖,6096,24726
惫,60EB,24811
笨,7B28,31528
绷,7EF7,32503
泵,6CF5,27893
蹦,8E66,36454
匕,5315,21269
鄙,9119,37145
庇,5E87,24199
毙,6BD9,27609
痹,75F9,30201
弊,5F0A,24330
璧,74A7,29863
贬,8D2C,36140
匾,533E,21310
辫,8FAB,36779
彪,5F6A,24426
憋,618B,24971
鳖,9CD6,40150
瘪,762A,30250
彬,5F6C,24428
斌,658C,25996
缤,7F24,32548
濒,6FD2,28626
鬓,9B13,39699
秉,79C9,31177
禀,7980,31104
菠,83E0,33760
舶,8236,33334
渤,6E24,28196
跛,8DDB,36315
簸,7C38,31800
哺,54FA,21754
怖,6016,24598
埠,57E0,22496
簿,7C3F,31807
睬,776C,30572
惭,60ED,24813
沧,6CA7,27815
糙,7CD9,31961
厕,5395,21397
蹭,8E6D,36461
茬,832C,33580
岔,5C94,23700
豺,8C7A,35962
掺,63BA,25530
搀,6400,25600
禅,7985,31109
馋,998B,39307
蝉,8749,34633
铲,94F2,38130
猖,7316,29462
敞,655E,25950
钞,949E,38046
嘲,5632,22066
澈,6F88,28552
忱,5FF1,24561
辰,8FB0,36784
铛,94DB,38107
澄,6F84,28548
逞,901E,36894
秤,79E4,31204
痴,75F4,30196
弛,5F1B,24347
侈,4F88,20360
耻,803B,32827
宠,5BA0,23456
畴,7574,30068
稠,7A20,31264
锄,9504,38148
雏,96CF,38607
橱,6A71,27249
矗,77D7,30679
揣,63E3,25571
囱,56F1,22257
疮,75AE,30126
炊,708A,28810
捶,6376,25462
椿,693F,26943
淳,6DF3,28147
蠢,8822,34850
戳,6233,25139
绰,7EF0,32496
祠,7960,31072
赐,8D50,36176
醋,918B,37259
簇,7C07,31751
窜,7A9C,31388
篡,7BE1,31713
崔,5D14,23828
摧,6467,25703
悴,60B4,24756
粹,7CB9,31929
搓,6413,25619
撮,64AE,25774
挫,632B,25387
瘩,7629,30249
歹,6B79,27513
怠,6020,24608
贷,8D37,36151
耽,803D,32829
档,6863,26723
叨,53E8,21480
捣,6363,25443
祷,7977,31095
悼,60BC,24764
蹬,8E6C,36460
嘀,5600,22016
涤,6DA4,28068
缔,7F14,32532
蒂,8482,33922
掂,6382,25474
滇,6EC7,28359
巅,5DC5,24005
碘,7898,30872
佃,4F43,20291
甸,7538,30008
玷,73B7,29623
惦,60E6,24806
奠,5960,22880
刁,5201,20993
叼,53FC,21500
迭,8FED,36845
谍,8C0D,35853
碟,789F,30879
鼎,9F0E,40718
董,8463,33891
栋,680B,26635
兜,515C,20828
蚪,86AA,34474
逗,9017,36887
痘,75D8,30168
睹,7779,30585
妒,5992,22930
镀,9540,38208
缎,7F0E,32526
兑,5151,20817
墩,58A9,22697
盹,76F9,30457
囤,56E4,22244
钝,949D,38045
咄,5484,21636
哆,54C6,21702
踱,8E31,36401
垛,579B,22427
堕,5815,22549
舵,8235,33333
惰,60F0,24816
跺,8DFA,36346
讹,8BB9,35769
娥,5A25,23077
峨,5CE8,23784
蛾,86FE,34558
扼,627C,25212
鄂,9102,37122
愕,6115,24853
遏,904F,36943
噩,5669,22121
饵,9975,39285
贰,8D30,36144
筏,7B4F,31567
矾,77FE,30718
妃,5983,22915
匪,532A,21290
诽,8BFD,35837
吠,5420,21536
吩,5429,21545
氛,6C1B,27675
焚,711A,28954
忿,5FFF,24575
讽,8BBD,35773
敷,6577,25975
芙,8299,33433
拂,62C2,25282
俘,4FD8,20440
袱,88B1,34993
甫,752B,29995
斧,65A7,26023
俯,4FEF,20463
脯,812F,33071
咐,5490,21648
缚,7F1A,32538
尬,5C2C,23596
丐,4E10,19984
柑,67D1,26577
竿,7AFF,31487
尴,5C34,23604
秆,79C6,31174
橄,6A44,27204
赣,8D63,36195
冈,5188,20872
肛,809B,32923
杠,6760,26464
羔,7F94,32660
膏,818F,33167
糕,7CD5,31957
镐,9550,38224
疙,7599,30105
搁,6401,25601
蛤,86E4,34532
庚,5E9A,24218
羹,7FB9,32697
埂,57C2,22466
耿,803F,32831
梗,6897,26775
蚣,86A3,34467
躬,8EAC,36524
汞,6C5E,27742
苟,82DF,33503
垢,57A2,22434
沽,6CBD,27837
辜,8F9C,36764
雇,96C7,38599
寡,5BE1,23521
卦,5366,21350
褂,8902,35074
乖,4E56,20054
棺,68FA,26874
逛,901B,36891
闺,95FA,38394
瑰,7470,29808
诡,8BE1,35809
癸,7678,30328
跪,8DEA,36330
亥,4EA5,20133
骇,9A87,39559
酣,9163,37219
憨,61A8,25000
涵,6DB5,28085
悍,608D,24717
捍,634D,25421
焊,710A,28938
憾,61BE,25022
撼,64BC,25788
翰,7FF0,32752
夯,592F,22831
嚎,568E,22158
皓,7693,30355
禾,79BE,31166
烘,70D8,28888
弘,5F18,24344
弧,5F27,24359
唬,552C,21804
沪,6CAA,27818
猾,733E,29502
徊,5F8A,24458
槐,69D0,27088
宦,5BA6,23462
涣,6DA3,28067
焕,7115,28949
痪,75EA,30186
凰,51F0,20976
惶,60F6,24822
蝗,8757,34647
簧,7C27,31783
恍,604D,24653
谎,8C0E,35854
幌,5E4C,24140
卉,5349,21321
讳,8BB3,35763
诲,8BF2,35826
贿,8D3F,36159
晦,6666,26214
秽,79FD,31229
荤,8364,33636
豁,8C41,35905
讥,8BA5,35749
叽,53FD,21501
唧,5527,21799
缉,7F09,32521
畸,7578,30072
箕,7B95,31637
稽,7A3D,31293
棘,68D8,26840
嫉,5AC9,23241
妓,5993,22931
祭,796D,31085
鲫,9CAB,40107
冀,5180,20864
颊,988A,39050
奸,5978,22904
歼,6B7C,27516
煎,714E,29006
拣,62E3,25315
俭,4FED,20461
柬,67EC,26604
茧,8327,33575
捡,6361,25441
荐,8350,33616
贱,8D31,36145
涧,6DA7,28071
溅,6E85,28293
槛,69DB,27099
缰,7F30,32560
桨,6868,26728
酱,9171,37233
椒,6912,26898
跤,8DE4,36324
蕉,8549,34121
侥,4FA5,20389
狡,72E1,29409
绞,7EDE,32478
饺,997A,39290
矫,77EB,30699
剿,527F,21119
缴,7F34,32564
窖,7A96,31382
酵,9175,37237
秸,79F8,31224
睫,776B,30571
芥,82A5,33445
诫,8BEB,35819
藉,85C9,34249
襟,895F,35167
谨,8C28,35880
荆,8346,33606
兢,5162,20834
靖,9756,38742
窘,7A98,31384
揪,63EA,25578
灸,7078,28792
玖,7396,29590
韭,97ED,38893
臼,81FC,33276
疚,759A,30106
拘,62D8,25304
驹,9A79,39545
鞠,97A0,38816
桔,6854,26708
沮,6CAE,27822
炬,70AC,28844
锯,952F,38191
娟,5A1F,23071
捐,6350,25424
鹃,9E43,40515
绢,7EE2,32482
眷,7737,30519
诀,8BC0,35776
倔,5014,20500
崛,5D1B,23835
爵,7235,29237
钧,94A7,38055
骏,9A8F,39567
竣,7AE3,31459
咖,5496,21654
揩,63E9,25577
楷,6977,26999
勘,52D8,21208
坎,574E,22350
慷,6177,24951
糠,7CE0,31968
扛,625B,25179
亢,4EA2,20130
拷,62F7,25335
铐,94D0,38096
坷,5777,22391
苛,82DB,33499
磕,78D5,30933
蝌,874C,34636
垦,57A6,22438
恳,6073,24691
啃,5543,21827
吭,542D,21549
抠,62A0,25248
叩,53E9,21481
寇,5BC7,23495
窟,7A9F,31391
垮,57AE,22446
挎,630E,25358
筷,7B77,31607
筐,7B50,31568
旷,65F7,26103
框,6846,26694
眶,7736,30518
盔,76D4,30420
窥,7AA5,31397
魁,9B41,39745
馈,9988,39304
坤,5764,22372
捆,6346,25414
廓,5ED3,24275
睐,7750,30544
婪,5A6A,23146
澜,6F9C,28572
揽,63FD,25597
缆,7F06,32518
榄,6984,27012
琅,7405,29701
榔,6994,27028
唠,5520,21792
姥,59E5,23013
